id,year,dane_code,ind_1_icbf_children,ind_2_prescholar_children,ind_3_total_children,ind_4_overlaping_services,source_id
2183,2016,73671,494,0,494,99.1,117
2184,2016,73675,717,0,717,99.5,117
2185,2016,73678,699,0,699,90.4,117
2186,2016,73443,1225,0,1225,96.6,117
2187,2016,73686,192,0,192,100.0,117
2188,2016,73770,192,0,192,100.0,117
2189,2016,73854,218,0,218,93.0,117
2190,2016,73861,550,0,550,95.7,117
2191,2016,73870,194,0,194,98.1,117
2192,2016,73873,259,0,259,92.5,117
2193,2016,76834,3079,0,3079,96.5,117
2194,2016,52835,815,0,815,83.2,117
2195,2016,15001,2446,0,2446,98.4,117
2196,2016,05837,4117,0,4117,91.0,117
2197,2016,44847,1479,0,1479,58.6,117
2198,2016,76020,315,0,315,98.0,117
2199,2016,76036,58,0,58,93.1,117
2200,2016,76041,157,0,157,96.2,117
2201,2016,76054,55,0,55,82.8,117
2202,2016,76100,303,0,303,96.5,117
2203,2016,76113,409,0,409,94.6,117
2204,2016,76122,543,0,543,96.8,117
2205,2016,76126,472,0,472,95.1,117
2206,2016,76130,1411,0,1411,93.7,117
2207,2016,76233,902,0,902,91.6,117
2208,2016,76243,148,0,148,94.1,117
2209,2016,76246,135,0,135,88.9,117
2210,2016,76248,917,0,917,97.6,117
2211,2016,76250,198,0,198,92.0,117
2212,2016,76275,884,0,884,97.9,117
2213,2016,76306,426,0,426,98.6,117
2214,2016,76318,561,0,561,92.2,117
2215,2016,76377,5,0,5,60.0,117
2216,2016,76400,283,0,283,85.3,117
2217,2016,76403,386,0,386,93.2,117
2218,2016,76497,642,0,642,97.8,117
2219,2016,76563,1246,0,1246,98.4,117
2220,2016,76606,486,0,486,98.6,117
2221,2016,76616,755,0,755,90.1,117
2222,2016,76622,449,0,449,97.6,117
2223,2016,76670,428,0,428,94.9,117
2224,2016,76736,943,0,943,97.6,117
2225,2016,76823,185,0,185,83.1,117
2226,2016,76828,771,0,771,83.5,117
2227,2016,76845,134,0,134,96.2,117
2228,2016,76863,149,0,149,90.8,117
2229,2016,76869,8,0,8,87.5,117
2230,2016,76890,299,0,299,93.2,117
2231,2016,76895,683,0,683,97.6,117
2232,2016,20001,9772,0,9772,85.9,117
2233,2016,97161,0,0,0,0.0,117
2234,2016,97001,1141,0,1141,96.1,117
2235,2016,97511,0,0,0,0.0,117
2236,2016,97777,0,0,0,0.0,117
2237,2016,97666,0,0,0,0.0,117
2238,2016,97889,0,0,0,0.0,117
2239,2016,99773,328,0,328,88.4,117
2240,2016,99524,446,0,446,97.4,117
2241,2016,99001,819,0,819,91.7,117
2242,2016,99624,154,0,154,92.3,117
2243,2016,50001,555,0,555,95.2,117
2244,2016,85001,2373,0,2373,99.4,117
2245,2016,76892,1959,0,1959,97.5,117
2246,2016,25899,1274,0,1274,94.7,117
2247,2017,91263,90,0,90,64.8,117
2248,2017,91405,317,0,317,62.8,117
2249,2017,91407,172,0,172,52.7,117
2250,2017,91430,0,0,0,0.0,117
2251,2017,91001,362,0,362,93.8,117
2252,2017,91460,56,0,56,54.9,117
2253,2017,91530,35,0,35,87.9,117
2254,2017,91536,52,0,52,70.8,117
2255,2017,91540,699,0,699,76.6,117
2256,2017,91669,70,0,70,34.8,117
2257,2017,91798,206,0,206,57.7,117
2258,2017,05002,193,0,193,63.0,117
2259,2017,05004,81,0,81,72.0,117
2260,2017,05021,344,0,344,53.4,117
2261,2017,05030,699,0,699,64.8,117
2262,2017,05031,580,0,580,77.2,117
2263,2017,05034,965,0,965,86.3,117
2264,2017,05036,265,0,265,52.0,117
2265,2017,05038,271,0,271,69.0,117
2266,2017,05040,811,0,811,65.4,117
2267,2017,05044,254,0,254,68.2,117
2268,2017,05051,1574,0,1574,83.7,117
2269,2017,05055,44,0,44,93.2,117
2270,2017,05059,107,0,107,33.0,117
2271,2017,05079,687,0,687,75.2,117
2272,2017,05086,176,0,176,65.9,117
2273,2017,05091,309,0,309,94.3,117
2274,2017,05093,613,0,613,90.4,117
2275,2017,05107,233,0,233,50.7,117
2276,2017,05113,539,0,539,54.9,117
2277,2017,05120,736,0,736,69.5,117
2278,2017,05125,523,0,523,82.7,117
2279,2017,05129,386,0,386,68.4,117
2280,2017,05134,257,0,257,96.6,117
2281,2017,05138,608,0,608,55.4,117
2282,2017,05142,53,0,53,19.2,117
2283,2017,05145,239,0,239,86.0,117
2284,2017,05147,1951,0,1951,79.3,117
2285,2017,05150,81,0,81,86.1,117
2286,2017,05154,2612,0,2612,72.6,117
2287,2017,05172,3049,0,3049,69.0,117
2288,2017,05190,345,0,345,87.0,117
2289,2017,05101,1028,0,1028,54.6,117
2290,2017,05197,452,0,452,97.5,117
2291,2017,05206,213,0,213,82.8,117
2292,2017,05209,713,0,713,37.0,117
2293,2017,05212,822,0,822,78.3,117
2294,2017,05234,833,0,833,60.0,117
2295,2017,05237,666,0,666,74.3,117
2296,2017,05240,177,0,177,79.4,117
2297,2017,05250,1572,0,1572,73.2,117
2298,2017,05148,1267,0,1267,50.3,117
2299,2017,05697,676,0,676,87.4,117
2300,2017,05264,259,0,259,86.2,117
2301,2017,05282,614,0,614,49.6,117
2302,2017,05284,715,0,715,41.2,117
2303,2017,05306,271,0,271,73.2,117
2304,2017,05308,763,0,763,86.8,117
2305,2017,05310,199,0,199,17.6,117
2306,2017,05313,202,0,202,98.0,117
2307,2017,05315,185,0,185,37.9,117
2308,2017,05318,637,0,637,65.0,117
2309,2017,05321,11,0,11,72.7,117
2310,2017,05347,199,0,199,36.5,117
2311,2017,05353,224,0,224,83.0,117
2312,2017,05361,1146,0,1146,80.7,117
2313,2017,05364,483,0,483,67.6,117
2314,2017,05368,436,0,436,95.2,117
2315,2017,05376,1197,0,1197,63.8,117
2316,2017,05380,494,0,494,64.4,117
2317,2017,05390,288,0,288,58.3,117
2318,2017,05400,395,0,395,81.0,117
2319,2017,05411,474,0,474,89.0,117
2320,2017,05425,186,0,186,74.3,117
2321,2017,05440,1688,0,1688,93.6,117
2322,2017,05467,259,0,259,79.8,117
2323,2017,05475,646,0,646,53.2,117
2324,2017,05480,1231,0,1231,64.8,117
2325,2017,05483,305,0,305,91.3,117
2326,2017,05495,1369,0,1369,69.0,117
2327,2017,05490,1833,0,1833,78.6,117
2328,2017,05501,124,0,124,92.5,117
2329,2017,05541,845,0,845,87.1,117
2330,2017,05543,321,0,321,59.4,117
2331,2017,05576,290,0,290,80.1,117
2332,2017,05579,1093,0,1093,75.0,117
2333,2017,05585,246,0,246,76.1,117
2334,2017,05591,542,0,542,61.2,117
2335,2017,05604,1037,0,1037,69.5,117
2336,2017,05607,323,0,323,79.3,117
2337,2017,05628,225,0,225,42.5,117
2338,2017,05642,552,0,552,73.3,117
2339,2017,05647,349,0,349,64.8,117
2340,2017,05649,352,0,352,92.3,117
2341,2017,05652,268,0,268,69.0,117
2342,2017,05656,450,0,450,85.6,117
2343,2017,05658,115,0,115,58.8,117
2344,2017,05659,772,0,772,27.3,117
2345,2017,05660,561,0,561,89.4,117
2346,2017,05664,341,0,341,58.9,117
2347,2017,05665,1063,0,1063,89.3,117
2348,2017,05667,352,0,352,98.6,117
2349,2017,05670,790,0,790,56.0,117
2350,2017,05674,329,0,329,71.7,117
2351,2017,05679,353,0,353,80.9,117
2352,2017,05042,597,0,597,84.0,117
2353,2017,05686,781,0,781,93.2,117
2354,2017,05690,334,0,334,53.4,117
2355,2017,05736,1364,0,1364,62.4,117
2356,2017,05756,1442,0,1442,68.2,117
2357,2017,05761,371,0,371,83.5,117
2358,2017,05789,752,0,752,91.9,117
2359,2017,05790,1987,0,1987,75.1,117
2360,2017,05792,172,0,172,91.9,117
2361,2017,05809,193,0,193,84.0,117
2362,2017,05819,270,0,270,94.6,117
2363,2017,05842,111,0,111,66.7,117
2364,2017,05847,105,0,105,94.2,117
2365,2017,05854,638,0,638,72.3,117
2366,2017,05856,191,0,191,93.2,117
2367,2017,05858,659,0,659,94.8,117
2368,2017,05861,287,0,287,58.3,117
2369,2017,05873,555,0,555,26.7,117
2370,2017,05885,237,0,237,95.8,117
2371,2017,05887,996,0,996,85.7,117
2372,2017,05890,1232,0,1232,77.2,117
2373,2017,05893,571,0,571,64.5,117
2374,2017,05895,807,0,807,57.0,117
2375,2017,05045,3831,0,3831,84.3,117
2376,2017,81001,3242,0,3242,93.4,117
2377,2017,81065,1343,0,1343,82.2,117
2378,2017,81220,214,0,214,88.6,117
2379,2017,81300,1018,0,1018,99.5,117
2380,2017,81591,260,0,260,100.0,117
2381,2017,81736,2039,0,2039,96.3,117
2382,2017,81794,2907,0,2907,97.3,117
2383,2017,63001,3696,0,3696,94.4,117
2384,2017,08078,1427,0,1427,69.7,117
2385,2017,08137,983,0,983,81.3,117
2386,2017,08141,506,0,506,75.2,117
2387,2017,08296,2061,0,2061,80.0,117
2388,2017,08372,722,0,722,79.8,117
2389,2017,08421,851,0,851,77.7,117
2390,2017,08436,1296,0,1296,65.9,117
2391,2017,08520,1049,0,1049,90.4,117
2392,2017,08549,280,0,280,51.0,117
2393,2017,08558,312,0,312,69.6,117
2394,2017,08560,1192,0,1192,86.9,117
2395,2017,08573,906,0,906,88.4,117
2396,2017,08606,637,0,637,77.2,117
2397,2017,08634,1452,0,1452,93.5,117
2398,2017,08638,2388,0,2388,90.5,117
2399,2017,08675,737,0,737,86.0,117
2400,2017,08685,494,0,494,84.0,117
2401,2017,08770,251,0,251,84.1,117
2402,2017,08832,651,0,651,67.5,117
2403,2017,08849,664,0,664,86.8,117
2404,2017,68081,2854,0,2854,80.6,117
2405,2017,08001,39928,0,39928,74.4,117
2406,2017,05088,4979,0,4979,81.8,117
2407,2017,11001,169402,0,169402,32.9,117
2408,2017,13006,480,0,480,87.1,117
2409,2017,13030,175,0,175,95.8,117
2410,2017,13042,728,0,728,90.8,117
2411,2017,13052,1078,0,1078,68.2,117
2412,2017,13062,484,0,484,96.4,117
2413,2017,13074,549,0,549,76.9,117
2414,2017,13140,106,0,106,53.3,117
2415,2017,13160,368,0,368,90.0,117
2416,2017,13188,691,0,691,50.2,117
2417,2017,13222,747,0,747,21.7,117
2418,2017,13212,976,0,976,51.1,117
2419,2017,13244,3641,0,3641,64.4,117
2420,2017,13248,273,0,273,74.0,117
2421,2017,13268,298,0,298,93.9,117
2422,2017,13300,413,0,413,88.2,117
2423,2017,13433,1078,0,1078,70.9,117
2424,2017,13440,378,0,378,81.5,117
2425,2017,13442,1974,0,1974,78.8,117
2426,2017,13458,513,0,513,97.5,117
2427,2017,13473,926,0,926,84.1,117
2428,2017,13490,426,0,426,34.3,117
2429,2017,13549,716,0,716,69.9,117
2430,2017,13580,581,0,581,33.6,117
2431,2017,13600,452,0,452,78.5,117
2432,2017,13620,190,0,190,100.0,117
2433,2017,13647,657,0,657,64.5,117
2434,2017,13650,650,0,650,59.7,117
2435,2017,13654,115,0,115,61.9,117
2436,2017,13655,380,0,380,87.9,117
2437,2017,13657,1908,0,1908,76.4,117
2438,2017,13667,530,0,530,49.8,117
2439,2017,13670,814,0,814,34.0,117
2440,2017,13673,372,0,372,25.2,117
2441,2017,13468,2419,0,2419,69.9,117
2442,2017,13683,650,0,650,75.8,117
2443,2017,13688,988,0,988,91.7,117
2444,2017,13744,542,0,542,56.5,117
2445,2017,13760,475,0,475,22.1,117
2446,2017,13780,788,0,788,49.3,117
2447,2017,13810,1691,0,1691,75.4,117
2448,2017,13836,1757,0,1757,66.4,117
2449,2017,13838,81,0,81,34.6,117
2450,2017,13873,1098,0,1098,64.9,117
2451,2017,13894,924,0,924,89.8,117
2452,2017,15022,0,0,0,0.0,117
2453,2017,15047,199,0,199,91.3,117
2454,2017,15051,135,0,135,91.9,117
2455,2017,15087,2,0,2,100.0,117
2456,2017,15090,8,0,8,100.0,117
2457,2017,15092,0,0,0,0.0,117
2458,2017,15097,316,0,316,68.8,117
2459,2017,15104,41,0,41,97.6,117
2460,2017,15106,44,0,44,70.0,117
2461,2017,15109,6,0,6,66.7,117
2462,2017,15114,0,0,0,0.0,117
2463,2017,15131,2,0,2,50.0,117
2464,2017,15135,60,0,60,92.9,117
2465,2017,15162,1,0,1,100.0,117
2466,2017,15172,39,0,39,76.5,117
2467,2017,15176,1266,0,1266,88.0,117
2468,2017,15232,77,0,77,97.4,117
2469,2017,15180,43,0,43,83.7,117
2470,2017,15183,306,0,306,96.4,117
2471,2017,15185,11,0,11,81.8,117
2472,2017,15187,3,0,3,66.7,117
2473,2017,15236,2,0,2,50.0,117
2474,2017,15189,119,0,119,98.3,117
2475,2017,15204,264,0,264,92.2,117
2476,2017,15212,7,0,7,14.3,117
2477,2017,15215,1,0,1,100.0,117
2478,2017,15218,114,0,114,56.8,117
2479,2017,15223,278,0,278,92.2,117
2480,2017,15224,106,0,106,96.1,117
2481,2017,15226,1,0,1,100.0,117
2482,2017,15244,90,0,90,94.4,117
2483,2017,15248,5,0,5,100.0,117
2484,2017,15272,2,0,2,100.0,117
2485,2017,15276,1,0,1,100.0,117
2486,2017,15293,0,0,0,0.0,117
2487,2017,15296,4,0,4,75.0,117
2488,2017,15299,96,0,96,95.8,117
2489,2017,15317,0,0,0,0.0,117
2490,2017,15322,120,0,120,94.2,117
2491,2017,15325,0,0,0,0.0,117
2492,2017,15332,47,0,47,100.0,117
2493,2017,15362,0,0,0,0.0,117
2494,2017,15367,159,0,159,92.4,117
2495,2017,15368,89,0,89,96.1,117
2496,2017,15380,1,0,1,100.0,117
2497,2017,15403,74,0,74,93.2,117
2498,2017,15401,51,0,51,54.3,117
2499,2017,15377,1,0,1,ERROR: VALUE,117
2500,2017,15425,53,0,53,80.9,117
2501,2017,15442,7,0,7,71.4,117
2502,2017,15455,106,0,106,84.6,117
2503,2017,15464,2,0,2,100.0,117
2504,2017,15466,4,0,4,100.0,117
2505,2017,15469,245,0,245,95.7,117
2506,2017,15476,187,0,187,96.6,117
2507,2017,15480,185,0,185,93.5,117
2508,2017,15491,114,0,114,97.4,117
2509,2017,15494,127,0,127,97.6,117
2510,2017,15500,33,0,33,100.0,117
2511,2017,15507,56,0,56,96.4,117
2512,2017,15511,1,0,1,100.0,117
2513,2017,15514,2,0,2,100.0,117
2514,2017,15516,656,0,656,93.0,117
2515,2017,15518,2,0,2,50.0,117
2516,2017,15522,2,0,2,100.0,117
2517,2017,15531,47,0,47,85.1,117
2518,2017,15533,61,0,61,59.6,117
2519,2017,15537,71,0,71,95.8,117
2520,2017,15542,57,0,57,94.7,117
2521,2017,15550,0,0,0,0.0,117
2522,2017,15572,489,0,489,78.6,117
2523,2017,15580,166,0,166,63.0,117
2524,2017,15599,91,0,91,94.5,117
2525,2017,15600,65,0,65,92.3,117
2526,2017,15621,61,0,61,73.6,117
2527,2017,15632,266,0,266,85.5,117
2528,2017,15638,65,0,65,98.5,117
2529,2017,15646,938,0,938,85.6,117
2530,2017,15660,0,0,0,0.0,117
2531,2017,15664,2,0,2,50.0,117
2532,2017,15667,1,0,1,ERROR: VALUE,117
2533,2017,15673,38,0,38,91.2,117
2534,2017,15676,1,0,1,ERROR: VALUE,117
2535,2017,15681,258,0,258,84.4,117
2536,2017,15690,51,0,51,40.5,117
2537,2017,15693,194,0,194,94.1,117
2538,2017,15696,55,0,55,98.0,117
2539,2017,15686,140,0,140,96.0,117
2540,2017,15720,1,0,1,ERROR: VALUE,117
2541,2017,15723,0,0,0,0.0,117
2542,2017,15740,262,0,262,98.0,117
2543,2017,15753,388,0,388,83.5,117
2544,2017,15757,3,0,3,66.7,117
2545,2017,15755,1,0,1,100.0,117
2546,2017,15761,0,0,0,0.0,117
2547,2017,15762,50,0,50,100.0,117
2548,2017,15764,4,0,4,50.0,117
2549,2017,15763,7,0,7,100.0,117
2550,2017,15774,104,0,104,72.5,117
2551,2017,15776,1,0,1,ERROR: VALUE,117
2552,2017,15778,0,0,0,0.0,117
2553,2017,15790,3,0,3,66.7,117
2554,2017,15798,3,0,3,100.0,117
2555,2017,15804,239,0,239,94.9,117
2556,2017,15806,5,0,5,80.0,117
2557,2017,15808,2,0,2,ERROR: VALUE,117
2558,2017,15810,177,0,177,64.3,117
2559,2017,15814,281,0,281,96.2,117
2560,2017,15816,187,0,187,96.4,117
2561,2017,15820,1,0,1,100.0,117
2562,2017,15822,4,0,4,50.0,117
2563,2017,15832,1,0,1,100.0,117
2564,2017,15835,151,0,151,97.2,117
2565,2017,15837,261,0,261,97.6,117
2566,2017,15839,1,0,1,100.0,117
2567,2017,15842,248,0,248,96.9,117
2568,2017,15861,362,0,362,92.8,117
2569,2017,15407,488,0,488,94.6,117
2570,2017,15879,52,0,52,84.6,117
2571,2017,15897,4,0,4,75.0,117
2572,2017,68001,7084,0,7084,93.9,117
2573,2017,76109,7074,0,7074,91.0,117
2574,2017,76111,2002,0,2002,89.9,117
2575,2017,17013,1145,0,1145,94.9,117
2576,2017,17042,1493,0,1493,93.1,117
2577,2017,17050,465,0,465,82.2,117
2578,2017,17088,491,0,491,97.8,117
2579,2017,17174,2104,0,2104,98.4,117
2580,2017,17272,374,0,374,94.8,117
2581,2017,17380,3194,0,3194,97.6,117
2582,2017,17388,282,0,282,99.2,117
2583,2017,17433,884,0,884,94.7,117
2584,2017,17442,569,0,569,88.3,117
2585,2017,17444,782,0,782,92.2,117
2586,2017,17446,77,0,77,100.0,117
2587,2017,17486,857,0,857,98.8,117
2588,2017,17495,382,0,382,88.7,117
2589,2017,17513,575,0,575,99.1,117
2590,2017,17524,808,0,808,98.8,117
2591,2017,17541,710,0,710,99.4,117
2592,2017,17614,2477,0,2477,92.3,117
2593,2017,17616,558,0,558,84.4,117
2594,2017,17653,693,0,693,97.2,117
2595,2017,17662,1104,0,1104,97.3,117
2596,2017,17665,234,0,234,95.3,117
2597,2017,17777,1144,0,1144,90.4,117
2598,2017,17867,399,0,399,90.3,117
2599,2017,17873,1141,0,1141,98.0,117
2600,2017,17877,572,0,572,94.5,117
2601,2017,76001,28578,0,28578,78.2,117
2602,2017,18029,207,0,207,96.3,117
2603,2017,18094,301,0,301,96.6,117
2604,2017,18150,851,0,851,97.0,117
2605,2017,18205,391,0,391,99.2,117
2606,2017,18247,511,0,511,99.4,117
2607,2017,18256,635,0,635,99.7,117
2608,2017,18410,687,0,687,97.1,117
2609,2017,18460,317,0,317,93.6,117
2610,2017,18479,144,0,144,99.3,117
2611,2017,18592,794,0,794,99.2,117
2612,2017,18610,531,0,531,97.0,117
2613,2017,18753,2127,0,2127,99.2,117
2614,2017,18756,588,0,588,96.8,117
2615,2017,18785,400,0,400,95.0,117
2616,2017,18860,271,0,271,97.2,117
2617,2017,13001,1747,0,1747,70.4,117
2618,2017,76147,1914,0,1914,91.6,117
2619,2017,85010,755,0,755,98.5,117
2620,2017,85015,162,0,162,95.3,117
2621,2017,85125,510,0,510,81.5,117
2622,2017,85136,1,0,1,ERROR: VALUE,117
2623,2017,85139,311,0,311,97.3,117
2624,2017,85162,769,0,769,97.9,117
2625,2017,85225,224,0,224,97.7,117
2626,2017,85230,301,0,301,89.9,117
2627,2017,85250,1589,0,1589,92.3,117
2628,2017,85263,520,0,520,91.7,117
2629,2017,85279,68,0,68,66.7,117
2630,2017,85300,144,0,144,94.9,117
2631,2017,85315,70,0,70,52.2,117
2632,2017,85325,240,0,240,82.3,117
2633,2017,85400,441,0,441,90.0,117
2634,2017,85410,532,0,532,99.2,117
2635,2017,85430,569,0,569,98.3,117
2636,2017,85440,1247,0,1247,96.5,117
2637,2017,19022,513,0,513,67.0,117
2638,2017,19050,874,0,874,96.6,117
2639,2017,19075,499,0,499,96.1,117
2640,2017,19100,1157,0,1157,95.2,117
2641,2017,19110,1399,0,1399,79.7,117
2642,2017,19130,1664,0,1664,95.0,117
2643,2017,19137,1958,0,1958,86.8,117
2644,2017,19142,633,0,633,44.8,117
2645,2017,19212,1785,0,1785,77.3,117
2646,2017,19256,1219,0,1219,94.8,117
2647,2017,19290,155,0,155,62.4,117
2648,2017,19300,766,0,766,80.8,117
2649,2017,19318,874,0,874,66.9,117
2650,2017,19355,178,0,178,61.3,117
2651,2017,19364,1318,0,1318,79.9,117
2652,2017,19392,341,0,341,62.1,117
2653,2017,19397,389,0,389,89.2,117
2654,2017,19418,321,0,321,49.3,117
2655,2017,19450,495,0,495,72.9,117
2656,2017,19455,1021,0,1021,84.8,117
2657,2017,19473,223,0,223,83.1,117
2658,2017,19513,396,0,396,84.3,117
2659,2017,19517,1897,0,1897,51.6,117
2660,2017,19532,875,0,875,91.5,117
2661,2017,19533,799,0,799,57.2,117
2662,2017,19548,1911,0,1911,91.3,117
2663,2017,19573,1883,0,1883,76.5,117
2664,2017,19585,393,0,393,17.8,117
2665,2017,19622,504,0,504,87.8,117
2666,2017,19693,310,0,310,64.2,117
2667,2017,19701,322,0,322,73.0,117
2668,2017,19698,401,0,401,79.8,117
2669,2017,19743,1828,0,1828,74.5,117
2670,2017,19760,507,0,507,71.9,117
2671,2017,19780,997,0,997,72.5,117
2672,2017,19785,237,0,237,92.3,117
2673,2017,19807,889,0,889,93.8,117
2674,2017,19809,708,0,708,53.4,117
2675,2017,19821,1326,0,1326,22.2,117
2676,2017,19824,791,0,791,37.6,117
2677,2017,19845,128,0,128,67.9,117
2678,2017,20011,4629,0,4629,93.3,117
2679,2017,20013,269,0,269,88.9,117
2680,2017,20032,1396,0,1396,89.4,117
2681,2017,20045,742,0,742,96.7,117
2682,2017,20060,1359,0,1359,84.2,117
2683,2017,20175,1245,0,1245,88.5,117
2684,2017,20178,1727,0,1727,89.8,117
2685,2017,20228,1686,0,1686,90.0,117
2686,2017,20238,819,0,819,85.6,117
2687,2017,20250,1594,0,1594,90.9,117
2688,2017,20295,700,0,700,96.4,117
2689,2017,20310,163,0,163,96.7,117
2690,2017,20383,833,0,833,97.1,117
2691,2017,20400,2116,0,2116,97.4,117
2692,2017,20621,838,0,838,68.9,117
2693,2017,20443,541,0,541,64.0,117
2694,2017,20517,939,0,939,94.5,117
2695,2017,20550,1295,0,1295,96.7,117
2696,2017,20570,858,0,858,77.1,117
2697,2017,20614,757,0,757,96.9,117
2698,2017,20710,613,0,613,97.2,117
2699,2017,20750,1365,0,1365,91.6,117
2700,2017,20770,814,0,814,96.0,117
2701,2017,20787,1031,0,1031,96.4,117
2702,2017,25175,628,0,628,98.4,117
2703,2017,27006,949,0,949,77.4,117
2704,2017,27025,1977,0,1977,15.6,117
2705,2017,27050,458,0,458,94.4,117
2706,2017,27073,1772,0,1772,16.6,117
2707,2017,27075,835,0,835,96.1,117
2708,2017,27077,1522,0,1522,17.3,117
2709,2017,27099,1219,0,1219,41.5,117
2710,2017,27150,1343,0,1343,65.9,117
2711,2017,27160,333,0,333,92.5,117
2712,2017,27205,1217,0,1217,93.3,117
2713,2017,27135,554,0,554,63.1,117
2714,2017,27245,451,0,451,73.5,117
2715,2017,27250,1394,0,1394,39.4,117
2716,2017,27361,957,0,957,81.1,117
2717,2017,27372,442,0,442,93.2,117
2718,2017,27413,1198,0,1198,27.2,117
2719,2017,27425,667,0,667,79.4,117
2720,2017,27430,871,0,871,29.6,117
2721,2017,27450,1004,0,1004,55.1,117
2722,2017,27491,278,0,278,96.3,117
2723,2017,27495,546,0,546,84.3,117
2724,2017,27580,386,0,386,58.3,117
2725,2017,27600,441,0,441,72.2,117
2726,2017,05480,93,0,93,90.2,117
2727,2017,27615,3144,0,3144,68.4,117
2728,2017,27660,534,0,534,98.6,117
2729,2017,27745,320,0,320,59.8,117
2730,2017,27787,1582,0,1582,83.3,117
2731,2017,27800,123,0,123,62.7,117
2732,2017,27810,453,0,453,94.5,117
2733,2017,47189,4162,0,4162,72.0,117
2734,2017,23068,1865,0,1865,97.5,117
2735,2017,23079,863,0,863,85.7,117
2736,2017,23090,742,0,742,83.2,117
2737,2017,23162,1952,0,1952,94.9,117
2738,2017,23168,475,0,475,64.8,117
2739,2017,23182,1177,0,1177,96.8,117
2740,2017,23189,1167,0,1167,88.0,117
2741,2017,23300,355,0,355,94.1,117
2742,2017,23350,785,0,785,98.2,117
2743,2017,23419,664,0,664,86.6,117
2744,2017,23464,418,0,418,85.5,117
2745,2017,23466,2239,0,2239,96.4,117
2746,2017,23500,925,0,925,69.5,117
2747,2017,23555,253,0,253,85.8,117
2748,2017,23570,119,0,119,58.6,117
2749,2017,23574,692,0,692,89.0,117
2750,2017,23580,1037,0,1037,96.6,117
2751,2017,23586,419,0,419,91.4,117
2752,2017,23670,2119,0,2119,87.3,117
2753,2017,23672,763,0,763,86.1,117
2754,2017,23675,1064,0,1064,87.9,117
2755,2017,23678,333,0,333,96.3,117
2756,2017,23682,512,0,512,94.0,117
2757,2017,23686,1452,0,1452,77.7,117
2758,2017,23807,3323,0,3323,76.0,117
2759,2017,23815,1335,0,1335,91.3,117
2760,2017,23855,1235,0,1235,95.4,117
2761,2017,54001,6226,0,6226,87.5,117
2762,2017,25001,249,0,249,85.3,117
2763,2017,25019,121,0,121,91.1,117
2764,2017,25035,191,0,191,69.1,117
2765,2017,25040,201,0,201,85.9,117
2766,2017,25599,98,0,98,84.4,117
2767,2017,25053,215,0,215,85.6,117
2768,2017,25086,42,0,42,71.4,117
2769,2017,25095,127,0,127,79.3,117
2770,2017,25099,326,0,326,96.9,117
2771,2017,25120,41,0,41,73.2,117
2772,2017,25123,393,0,393,82.7,117
2773,2017,25126,845,0,845,85.9,117
2774,2017,25148,305,0,305,64.0,117
2775,2017,25151,537,0,537,83.6,117
2776,2017,25154,193,0,193,94.2,117
2777,2017,25168,51,0,51,76.1,117
2778,2017,25178,249,0,249,78.7,117
2779,2017,25181,162,0,162,81.3,117
2780,2017,25183,475,0,475,49.5,117
2781,2017,25200,251,0,251,86.5,117
2782,2017,25214,77,0,77,88.3,117
2783,2017,25224,288,0,288,78.7,117
2784,2017,25245,494,0,494,75.1,117
2785,2017,25258,39,0,39,93.1,117
2786,2017,25260,619,0,619,78.2,117
2787,2017,25279,145,0,145,88.6,117
2788,2017,25281,214,0,214,83.7,117
2789,2017,25288,157,0,157,54.9,117
2790,2017,25293,211,0,211,59.4,117
2791,2017,25295,297,0,297,97.3,117
2792,2017,25297,322,0,322,73.7,117
2793,2017,25299,104,0,104,65.4,117
2794,2017,25312,97,0,97,82.8,117
2795,2017,25317,326,0,326,74.5,117
2796,2017,25320,401,0,401,73.8,117
2797,2017,25322,275,0,275,76.5,117
2798,2017,25324,1,0,1,100.0,117
2799,2017,25326,121,0,121,45.8,117
2800,2017,25328,45,0,45,86.0,117
2801,2017,25335,117,0,117,65.8,117
2802,2017,25339,112,0,112,75.5,117
2803,2017,25368,84,0,84,82.1,117
2804,2017,25372,239,0,239,98.6,117
2805,2017,25377,347,0,347,94.9,117
2806,2017,25386,457,0,457,78.4,117
2807,2017,25394,273,0,273,77.2,117
2808,2017,25398,169,0,169,93.3,117
2809,2017,25402,413,0,413,66.6,117
2810,2017,25407,170,0,170,97.6,117
2811,2017,25426,133,0,133,57.5,117
2812,2017,25430,906,0,906,87.6,117
2813,2017,25436,47,0,47,31.8,117
2814,2017,25438,268,0,268,81.7,117
2815,2017,25483,42,0,42,57.1,117
2816,2017,25486,230,0,230,86.2,117
2817,2017,25488,103,0,103,55.8,117
