id,dane_code,year_of_incident,used_weapons,amount,source_id
462,73001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
463,52001,2011,PAQUETE BOMBA,1,13
464,54810,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
465,50001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
466,05615,2011,GRANADA DE MANO,1,13
467,19807,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
468,47001,2011,GRANADA DE MANO,1,13
469,19622,2011,OLLA BOMBA,1,13
470,73001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
471,05647,2011,MINA ANTIPERSONA,1,13
472,15518,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
473,18592,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
474,19532,2011,COMBUSTIBLE,1,13
475,18247,2011,COMBUSTIBLE,1,13
476,19001,2011,COMBUSTIBLE,1,13
477,11001,2011,GRANADA DE MANO,2,13
478,05040,2011,MINA ANTIPERSONA,1,13
479,54810,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
480,73504,2011,ARTEFACTO INCENDIARIO,1,13
481,05819,2011,MINA ANTIPERSONA,1,13
482,19050,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
483,19050,2011,NO REPORTADO,1,13
484,50001,2011,GRANADA DE MANO,1,13
485,05887,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
486,05819,2011,ARTEFACTO INCENDIARIO,1,13
487,19392,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
488,41001,2011,GRANADA DE MANO,1,13
489,11001,2011,GRANADA DE MANO,1,13
490,11001,2011,GRANADA DE MANO,1,13
491,11001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
492,05647,2011,ARTEFACTO INCENDIARIO,1,13
493,52835,2011,GRANADA DE MANO,1,13
494,76001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
495,81736,2011,GRANADA DE MANO,1,13
496,11001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
497,52835,2011,GRANADA DE MANO,1,13
498,05001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
499,81065,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
500,11001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
501,52835,2011,GRANADA DE MANO,1,13
502,52427,2011,GRANADA DE MANO,1,13
503,50330,2011,GRANADA DE MANO,1,13
504,05154,2011,GRANADA DE MANO,1,13
505,05154,2011,GRANADA DE MANO,1,13
506,50001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
507,81736,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
508,81794,2011,ARTEFACTO INCENDIARIO,1,13
509,41016,2011,PAQUETE BOMBA,1,13
510,05001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
511,81736,2011,PAQUETE BOMBA,1,13
512,05854,2011,MINA ANTIPERSONA,1,13
513,54810,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
514,11001,2011,GRANADA DE MANO,1,13
515,41016,2011,PAQUETE BOMBA,1,13
516,18592,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
517,73001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
518,05361,2011,GRANADA DE MANO,1,13
519,11001,2011,GRANADA DE MANO,1,13
520,05190,2011,GRANADA DE MANO,1,13
521,19075,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
522,11001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
523,50001,2011,GRANADA DE MANO,1,13
524,41001,2011,GRANADA DE MANO,1,13
525,47001,2011,GRANADA DE MANO,1,13
526,05615,2011,GRANADA DE MANO,1,13
527,05107,2011,ARTEFACTO INCENDIARIO,1,13
528,76109,2011,GRANADA DE MANO,3,13
529,50370,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
530,76318,2011,GRANADA DE MANO,1,13
531,47189,2011,GRANADA DE MANO,1,13
532,85010,2011,ARTEFACTO INCENDIARIO,1,13
533,11001,2011,GRANADA DE MANO,1,13
534,50590,2011,COMBUSTIBLE,1,13
535,73555,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
536,44001,2011,GRANADA DE MANO,1,13
537,50711,2011,COMBUSTIBLE,1,13
538,05790,2011,ARTEFACTO INCENDIARIO,1,13
539,50370,2011,COMBUSTIBLE,1,13
540,76275,2011,CARRO BOMBA,1,13
541,05790,2011,ARTEFACTO INCENDIARIO,1,13
542,95001,2011,NO REPORTADO,1,13
543,05360,2011,GRANADA DE MANO,1,13
544,18753,2011,MOTO BOMBA,1,13
545,44001,2011,GRANADA DE MANO,1,13
546,41359,2011,ARTEFACTO INCENDIARIO,1,13
547,11001,2011,GRANADA DE MANO,1,13
548,05315,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
549,41001,2011,GRANADA DE MANO,1,13
550,05315,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
551,05154,2011,GRANADA DE MANO,1,13
552,73001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
553,86320,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
554,73001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
555,86865,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
556,50001,2011,GRANADA DE MANO,1,13
557,19455,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
558,18001,2011,CILINDRO BOMBA,1,13
559,68081,2011,GRANADA DE MANO,1,13
560,85136,2011,MINA ANTIPERSONA,1,13
561,19455,2011,GRANADA DE MANO,1,13
562,50001,2011,GRANADA DE MANO,1,13
563,52838,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
564,11001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
565,52835,2011,GRANADA DE MANO,2,13
566,19455,2011,CILINDRO BOMBA,1,13
567,19050,2011,MOTO BOMBA,1,13
568,85136,2011,MINA ANTIPERSONA,1,13
569,86865,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
570,50590,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
571,86865,2011,ARTEFACTO INCENDIARIO,1,13
572,05001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
573,05854,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
574,86569,2011,ARTEFACTO INCENDIARIO,1,13
575,73001,2011,GRANADA DE MANO,1,13
576,68895,2011,GRANADA DE MANO,1,13
577,19622,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
578,05854,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
579,50330,2011,ARTEFACTO INCENDIARIO,1,13
580,19701,2011,ARTEFACTO INCENDIARIO,1,13
581,05579,2011,GRANADA DE MANO,1,13
582,19548,2011,ARTEFACTO INCENDIARIO,1,13
583,73168,2011,GRANADA DE MANO,1,13
584,50330,2011,ARTEFACTO INCENDIARIO,1,13
585,19821,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
586,50711,2011,COMBUSTIBLE,1,13
587,05107,2011,ARTEFACTO INCENDIARIO,1,13
588,50568,2011,COMBUSTIBLE,1,13
589,86865,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
590,52835,2011,GRANADA DE MANO,1,13
591,73168,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
592,50313,2011,COMBUSTIBLE,1,13
593,11001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
594,52233,2011,ROCKET,1,13
595,19001,2011,PAQUETE BOMBA,1,13
596,05893,2011,GRANADA DE MANO,1,13
597,44001,2011,GRANADA DE MANO,1,13
598,50001,2011,GRANADA DE MANO,1,13
599,52835,2011,GRANADA DE MANO,1,13
600,05847,2011,ARTEFACTO INCENDIARIO,1,13
601,15518,2011,MINA ANTIPERSONA,1,13
602,11001,2011,GRANADA DE MANO,1,13
603,50711,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
604,05854,2011,GRANADA DE MANO,1,13
605,05647,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
606,50313,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
607,50001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
608,50711,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
609,44430,2011,CARRO BOMBA,1,13
610,41378,2011,COMBUSTIBLE,1,13
611,18001,2011,CILINDRO BOMBA,1,13
612,19001,2011,PAQUETE BOMBA,1,13
613,50350,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
614,73217,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
615,73555,2011,GRANADA DE MANO,1,13
616,50330,2011,COMBUSTIBLE,1,13
617,81794,2011,GRANADA DE MANO,1,13
618,18753,2011,COMBUSTIBLE,1,13
619,76497,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
620,73001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
621,18753,2011,GRANADA DE MANO,1,13
622,05040,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
623,44035,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
624,52480,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
625,73168,2011,PAQUETE BOMBA,1,13
626,19212,2011,NO REPORTADO,1,13
627,05040,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
628,19142,2011,NO REPORTADO,1,13
629,05001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
630,05266,2011,ARTEFACTO INCENDIARIO,1,13
631,05001,2011,PETARDO PLANFETARIO,1,13
632,19809,2011,GRANADA DE MANO,1,13
633,47001,2011,GRANADA DE MANO,1,13
634,05854,2011,ARTEFACTO INCENDIARIO,1,13
635,19212,2011,COMBUSTIBLE,1,13
636,50001,2011,GRANADA DE MANO,1,13
637,52001,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
638,52835,2011,GRANADA DE MORTERO,1,13
639,86320,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
640,73168,2011,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
641,47245,2012,GRANADA DE MANO,1,13
642,50711,2012,GRANADA DE MANO,1,13
643,76563,2012,GRANADA DE MANO,1,13
644,81065,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
645,19256,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
646,52835,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
647,05107,2012,COMBUSTIBLE,1,13
648,05642,2012,COMBUSTIBLE,1,13
649,05887,2012,COMBUSTIBLE,1,13
650,81794,2012,ARTEFACTO INCENDIARIO,1,13
651,44001,2012,COMBUSTIBLE,1,13
652,47001,2012,COMBUSTIBLE,2,13
653,05790,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
654,05736,2012,MINA ANTIPERSONA,1,13
655,54250,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
656,54810,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
657,05893,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
658,50251,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
659,19701,2012,COMBUSTIBLE,1,13
660,50251,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
661,50251,2012,COMBUSTIBLE,1,13
662,86568,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
663,81794,2012,ARTEFACTO INCENDIARIO,1,13
664,05361,2012,GRANADA DE MANO,1,13
665,50001,2012,GRANADA DE MANO,1,13
666,81065,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
667,52835,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,3,13
668,81065,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
669,47189,2012,GRANADA DE MANO,1,13
670,54800,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
671,54810,2012,CARRO BOMBA,1,13
672,81794,2012,COMBUSTIBLE,1,13
673,50711,2012,GRANADA DE MANO,1,13
674,19698,2012,PAQUETE BOMBA,1,13
675,54250,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
676,50573,2012,GRANADA DE MANO,1,13
677,05361,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
678,18001,2012,GRANADA DE MANO,1,13
679,50400,2012,GRANADA DE MORTERO,1,13
680,50450,2012,NO REPORTADO,1,13
681,54206,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
682,05790,2012,GRANADA DE MANO,1,13
683,18256,2012,CILINDRO BOMBA,1,13
684,27787,2012,COMBUSTIBLE,1,13
685,86757,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
686,19256,2012,ARMA DE FUEGO,1,13
687,05819,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
688,54250,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
689,11001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
690,50683,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
691,54250,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
692,19050,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
693,19212,2012,GRANADA DE MORTERO,1,13
694,81065,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
695,50350,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
696,50450,2012,COMBUSTIBLE,1,13
697,05120,2012,GRANADA DE MANO,1,13
698,05107,2012,ARTEFACTO INCENDIARIO,1,13
699,50400,2012,GRANADA DE MANO,1,13
700,50400,2012,CABALLO BOMBA,1,13
701,50001,2012,GRANADA DE MANO,1,13
702,86757,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
703,18753,2012,CILINDRO BOMBA,1,13
704,54206,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
705,54670,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
706,54206,2012,ARTEFACTO INCENDIARIO,1,13
707,86757,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
708,76001,2012,GRANADA DE MANO,1,13
709,05893,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
710,52835,2012,MOTO BOMBA,1,13
711,54250,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
712,73124,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
713,19455,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
714,19845,2012,CILINDRO BOMBA,1,13
715,19845,2012,CARRO BOMBA,1,13
716,27361,2012,ARMA DE FUEGO,1,13
717,52079,2012,ARTEFACTO INCENDIARIO,1,13
718,19455,2012,CARRO BOMBA,1,13
719,50400,2012,COMBUSTIBLE,1,13
720,76520,2012,GRANADA DE MANO,1,13
721,27001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
722,76275,2012,GRANADA DE MANO,1,13
723,81065,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
724,19364,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
725,54250,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
726,86320,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
727,05308,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
728,85125,2012,ARTEFACTO INCENDIARIO,1,13
729,19212,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
730,19212,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
731,27245,2012,PAQUETE BOMBA,1,13
732,50590,2012,ARTEFACTO INCENDIARIO,1,13
733,81065,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
734,81736,2012,PAQUETE BOMBA,1,13
735,52678,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
736,81736,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
737,81736,2012,PAQUETE BOMBA,1,13
738,18150,2012,LANCHA BOMBA,1,13
739,81736,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
740,52838,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
741,05038,2023,ARMA DE FUEGO,2,13
742,81736,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
743,54800,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
744,73001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
745,81794,2012,GRANADA DE MANO,1,13
746,20011,2012,GRANADA DE MANO,1,13
747,19142,2012,GRANADA DE MORTERO,1,13
748,73001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
749,52079,2012,MINA ANTIPERSONA,1,13
750,05040,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
751,52612,2012,CARRO BOMBA,1,13
752,86568,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
753,81794,2012,COMBUSTIBLE,1,13
754,19698,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
755,27245,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
756,27245,2012,MINA ANTIPERSONA,1,13
757,11001,2012,GRANADA DE MANO,1,13
758,81065,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
759,41001,2012,GRANADA DE MANO,1,13
760,50001,2012,GRANADA DE MANO,1,13
761,13688,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
762,19137,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
763,27001,2012,ROCKET,1,13
764,05790,2012,NO REPORTADO,1,13
765,05790,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
766,27006,2012,PAQUETE BOMBA,1,13
767,73168,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
768,05854,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
769,81794,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
770,19573,2012,GRANADA DE MANO,1,13
771,52079,2012,ARTEFACTO INCENDIARIO,1,13
772,86865,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
773,76233,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
774,19455,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
775,86320,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
776,81794,2012,COMBUSTIBLE,1,13
777,44430,2012,GRANADA DE MANO,1,13
778,19075,2012,CILINDRO BOMBA,1,13
779,44001,2012,GRANADA DE MANO,1,13
780,50606,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
781,86320,2012,PAQUETE BOMBA,1,13
782,73001,2012,PAQUETE BOMBA,1,13
783,50370,2012,MINA ANTIPERSONA,1,13
784,18753,2012,CASA BOMBA,1,13
785,95200,2012,PAQUETE BOMBA,1,13
786,54800,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
787,41001,2012,GRANADA DE MANO,1,13
788,18256,2012,OLLA BOMBA,1,13
789,20011,2012,CARRO BOMBA,1,13
790,05790,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
791,81065,2012,COMBUSTIBLE,1,13
792,52838,2012,PAQUETE BOMBA,2,13
793,05475,2012,BALON BOMBA,1,13
794,50251,2012,COMBUSTIBLE,1,13
795,50330,2012,COMBUSTIBLE,1,13
796,44001,2012,GRANADA DE MANO,1,13
797,50370,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
798,52838,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
799,52678,2012,PAQUETE BOMBA,1,13
800,44035,2012,MINA ANTIPERSONA,1,13
801,54109,2012,MINA ANTIPERSONA,1,13
802,15001,2012,PAPA EXPLOSIVA,1,13
803,18460,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
804,18610,2012,COMBUSTIBLE,1,13
805,19364,2012,GRANADA DE MORTERO,1,13
806,54206,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
807,19050,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
808,27001,2012,GRANADA DE MANO,1,13
809,41359,2012,COMBUSTIBLE,1,13
810,81794,2012,ARTEFACTO INCENDIARIO,1,13
811,19212,2012,MOTO BOMBA,1,13
812,44035,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
813,05495,2012,MINA ANTIPERSONA,1,13
814,19364,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
815,54250,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
816,05107,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
817,05315,2012,MINA ANTIPERSONA,1,13
818,19256,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
819,05120,2012,MINA ANTIPERSONA,1,13
820,19001,2012,PAQUETE BOMBA,1,13
821,50001,2012,GRANADA DE MANO,1,13
822,50370,2012,MINA ANTIPERSONA,1,13
823,41001,2012,COMBUSTIBLE,1,13
824,05107,2012,MINA ANTIPERSONA,1,13
825,52215,2012,GRANADA DE MANO,1,13
826,81736,2012,ARTEFACTO INCENDIARIO,1,13
827,52835,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
828,86568,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
829,05361,2012,GRANADA DE MANO,1,13
830,11001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
831,50370,2012,GRANADA DE MANO,1,13
832,86757,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
833,73624,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
834,85010,2012,ARTEFACTO INCENDIARIO,1,13
835,86569,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
836,05001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
837,11001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
838,52240,2012,COMBUSTIBLE,1,13
839,81001,2012,NO REPORTADO,1,13
840,86865,2012,ARTEFACTO INCENDIARIO,1,13
841,73001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
842,52835,2012,GRANADA DE MANO,1,13
843,52835,2012,NO REPORTADO,1,13
844,73001,2012,PAQUETE BOMBA,1,13
845,44430,2012,GRANADA DE MANO,1,13
846,19212,2012,GRANADA DE MORTERO,1,13
847,19807,2012,OLLA BOMBA,1,13
848,50711,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
849,86757,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
850,44001,2012,GRANADA DE MANO,1,13
851,86865,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
852,18592,2012,CILINDRO BOMBA,1,13
853,19256,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
854,11001,2012,GRANADA DE MANO,1,13
855,47189,2012,GRANADA DE MANO,1,13
856,81794,2012,CASA BOMBA,1,13
857,52678,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
858,50251,2012,COMBUSTIBLE,1,13
859,05647,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
860,19212,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
861,50330,2012,COMBUSTIBLE,1,13
862,05895,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
863,44650,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
864,44430,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
865,44001,2012,GRANADA DE MANO,1,13
866,86568,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
867,05895,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
868,85010,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
869,19809,2012,GRANADA DE MANO,1,13
870,19809,2012,GRANADA DE MANO,1,13
871,50590,2012,COMBUSTIBLE,1,13
872,52585,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
873,52585,2012,PAQUETE BOMBA,1,13
874,73168,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
875,50001,2012,GRANADA DE MANO,1,13
876,52699,2012,COMBUSTIBLE,1,13
877,05854,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
878,05001,2012,GRANADA DE MANO,1,13
879,50590,2012,MINA ANTIPERSONA,1,13
880,41001,2012,PAQUETE BOMBA,1,13
881,05854,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
882,11001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
883,95015,2012,MINA ANTIPERSONA,1,13
884,50313,2012,GRANADA DE MANO,1,13
885,19212,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
886,50370,2012,CILINDRO BOMBA,1,13
887,19821,2012,GRANADA DE MORTERO,1,13
888,50330,2012,COMBUSTIBLE,1,13
889,86320,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
890,18460,2012,GRANADA DE MANO,1,13
891,27001,2012,GRANADA DE MANO,1,13
892,50370,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
893,05628,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
894,13688,2012,PAQUETE BOMBA,1,13
895,27001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
896,85440,2012,GRANADA DE MANO,1,13
897,86757,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
898,73624,2012,ARTEFACTO INCENDIARIO,1,13
899,52573,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
900,52683,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
901,52838,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
902,76001,2012,GRANADA DE MANO,1,13
903,05361,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
904,05001,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
905,50251,2012,COMBUSTIBLE,1,13
906,86757,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
907,19318,2012,BALON BOMBA,1,13
908,95200,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
909,95001,2012,COMBUSTIBLE,1,13
910,86320,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
911,54498,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
912,73168,2012,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
913,44430,2012,GRANADA DE MANO,1,13
