id,dane_code,year_of_incident,kidnapping_class,amount,source_id
6136,85010,2004,SECUESTRO EXTORSIVO,1,21
6137,85010,2004,SECUESTRO EXTORSIVO,1,21
6138,85010,2004,SECUESTRO EXTORSIVO,1,21
6139,47001,2004,SECUESTRO SIMPLE,1,21
6140,47001,2004,SECUESTRO SIMPLE,1,21
6141,19318,2004,SECUESTRO EXTORSIVO,1,21
6142,19318,2004,SECUESTRO EXTORSIVO,1,21
6143,66400,2004,SECUESTRO EXTORSIVO,1,21
6144,18256,2004,SECUESTRO EXTORSIVO,1,21
6145,73001,2004,SECUESTRO SIMPLE,1,21
6146,11001,2004,SECUESTRO EXTORSIVO,1,21
6147,05002,2004,SECUESTRO EXTORSIVO,1,21
6148,05887,2004,SECUESTRO EXTORSIVO,1,21
6149,76001,2004,SECUESTRO SIMPLE,1,21
6150,54239,2004,SECUESTRO SIMPLE,1,21
6151,76001,2004,SECUESTRO EXTORSIVO,1,21
6152,13001,2004,SECUESTRO EXTORSIVO,1,21
6153,13001,2004,SECUESTRO EXTORSIVO,1,21
6154,54001,2004,SECUESTRO SIMPLE,1,21
6155,73411,2004,SECUESTRO EXTORSIVO,1,21
6156,47001,2004,SECUESTRO EXTORSIVO,1,21
6157,11001,2004,SECUESTRO SIMPLE,1,21
6158,11001,2004,SECUESTRO SIMPLE,1,21
6159,86001,2004,SECUESTRO EXTORSIVO,1,21
6160,54720,2004,SECUESTRO EXTORSIVO,1,21
6161,19110,2004,SECUESTRO SIMPLE,1,21
6162,50350,2004,SECUESTRO SIMPLE,1,21
6163,47288,2004,SECUESTRO EXTORSIVO,1,21
6164,76834,2004,SECUESTRO EXTORSIVO,1,21
6165,73483,2004,SECUESTRO EXTORSIVO,1,21
6166,76834,2004,SECUESTRO EXTORSIVO,1,21
6167,76834,2004,SECUESTRO EXTORSIVO,1,21
6168,19142,2004,SECUESTRO EXTORSIVO,1,21
6169,27787,2004,SECUESTRO SIMPLE,1,21
6170,73624,2004,SECUESTRO EXTORSIVO,1,21
6171,50001,2004,SECUESTRO SIMPLE,1,21
6172,47001,2004,SECUESTRO EXTORSIVO,1,21
6173,47001,2004,SECUESTRO SIMPLE,1,21
6174,73624,2004,SECUESTRO EXTORSIVO,1,21
6175,13001,2004,SECUESTRO SIMPLE,1,21
6176,17541,2004,SECUESTRO EXTORSIVO,1,21
6177,66088,2004,SECUESTRO EXTORSIVO,1,21
6178,66088,2004,SECUESTRO EXTORSIVO,1,21
6179,66088,2004,SECUESTRO EXTORSIVO,1,21
6180,66088,2004,SECUESTRO EXTORSIVO,1,21
6181,66088,2004,SECUESTRO EXTORSIVO,1,21
6182,11001,2004,SECUESTRO SIMPLE,1,21
6183,11001,2004,SECUESTRO SIMPLE,1,21
6184,11001,2004,SECUESTRO SIMPLE,1,21
6185,66088,2004,SECUESTRO EXTORSIVO,1,21
6186,54498,2004,SECUESTRO SIMPLE,1,21
6187,76001,2004,SECUESTRO SIMPLE,1,21
6188,50001,2004,SECUESTRO SIMPLE,1,21
6189,50001,2004,SECUESTRO SIMPLE,1,21
6190,50001,2004,SECUESTRO SIMPLE,1,21
6191,50226,2004,SECUESTRO SIMPLE,1,21
6192,11001,2004,SECUESTRO EXTORSIVO,1,21
6193,86568,2004,SECUESTRO EXTORSIVO,1,21
6194,73168,2004,SECUESTRO EXTORSIVO,1,21
6195,73124,2004,SECUESTRO SIMPLE,1,21
6196,68001,2004,SECUESTRO SIMPLE,1,21
6197,41298,2004,SECUESTRO EXTORSIVO,1,21
6198,47001,2004,SECUESTRO SIMPLE,1,21
6199,73001,2004,SECUESTRO EXTORSIVO,1,21
6200,73001,2004,SECUESTRO EXTORSIVO,1,21
6201,73026,2004,SECUESTRO SIMPLE,1,21
6202,11001,2004,SECUESTRO EXTORSIVO,1,21
6203,41396,2004,SECUESTRO EXTORSIVO,1,21
6204,19743,2004,SECUESTRO EXTORSIVO,1,21
6205,05887,2004,SECUESTRO EXTORSIVO,1,21
6206,13001,2004,SECUESTRO EXTORSIVO,1,21
6207,73268,2004,SECUESTRO SIMPLE,1,21
6208,73268,2004,SECUESTRO SIMPLE,1,21
6209,13001,2004,SECUESTRO SIMPLE,1,21
6210,73349,2004,SECUESTRO EXTORSIVO,1,21
6211,73349,2004,SECUESTRO EXTORSIVO,1,21
6212,54720,2004,SECUESTRO EXTORSIVO,1,21
6213,76275,2004,SECUESTRO EXTORSIVO,1,21
6214,76275,2004,SECUESTRO EXTORSIVO,1,21
6215,47001,2004,SECUESTRO SIMPLE,1,21
6216,73001,2004,SECUESTRO SIMPLE,1,21
6217,50001,2004,SECUESTRO EXTORSIVO,1,21
6218,50001,2004,SECUESTRO EXTORSIVO,1,21
6219,50001,2004,SECUESTRO EXTORSIVO,1,21
6220,50001,2004,SECUESTRO EXTORSIVO,1,21
6221,50001,2004,SECUESTRO EXTORSIVO,1,21
6222,50001,2004,SECUESTRO EXTORSIVO,1,21
6223,54498,2004,SECUESTRO EXTORSIVO,1,21
6224,05440,2004,SECUESTRO EXTORSIVO,1,21
6225,15759,2004,SECUESTRO EXTORSIVO,1,21
6226,15759,2004,SECUESTRO EXTORSIVO,1,21
6227,15759,2004,SECUESTRO EXTORSIVO,1,21
6228,15759,2004,SECUESTRO EXTORSIVO,1,21
6229,05034,2004,SECUESTRO EXTORSIVO,1,21
6230,47318,2004,SECUESTRO EXTORSIVO,1,21
6231,47555,2004,SECUESTRO EXTORSIVO,1,21
6232,20013,2004,SECUESTRO SIMPLE,1,21
6233,11001,2004,SECUESTRO EXTORSIVO,1,21
6234,23001,2004,SECUESTRO SIMPLE,1,21
6235,23001,2004,SECUESTRO SIMPLE,1,21
6236,11001,2004,SECUESTRO EXTORSIVO,1,21
6237,05440,2004,SECUESTRO SIMPLE,1,21
6238,68276,2004,SECUESTRO EXTORSIVO,1,21
6239,76111,2004,SECUESTRO SIMPLE,1,21
6240,54001,2004,SECUESTRO SIMPLE,1,21
6241,20383,2004,SECUESTRO EXTORSIVO,1,21
6242,20383,2004,SECUESTRO EXTORSIVO,1,21
6243,11001,2004,SECUESTRO SIMPLE,1,21
6244,05002,2004,SECUESTRO EXTORSIVO,1,21
6245,52001,2004,SECUESTRO SIMPLE,1,21
6246,19022,2004,SECUESTRO EXTORSIVO,1,21
6247,44430,2004,SECUESTRO EXTORSIVO,1,21
6248,27495,2004,SECUESTRO EXTORSIVO,1,21
6249,11001,2004,SECUESTRO SIMPLE,1,21
6250,68689,2004,SECUESTRO EXTORSIVO,1,21
6251,25307,2004,SECUESTRO SIMPLE,1,21
6252,25307,2004,SECUESTRO SIMPLE,1,21
6253,05847,2004,SECUESTRO SIMPLE,1,21
6254,19532,2004,SECUESTRO SIMPLE,1,21
6255,19532,2004,SECUESTRO SIMPLE,1,21
6256,73124,2004,SECUESTRO SIMPLE,1,21
6257,11001,2004,SECUESTRO EXTORSIVO,1,21
6258,50001,2004,SECUESTRO SIMPLE,1,21
6259,50001,2004,SECUESTRO SIMPLE,1,21
6260,50001,2004,SECUESTRO SIMPLE,1,21
6261,50001,2004,SECUESTRO SIMPLE,1,21
6262,50001,2004,SECUESTRO SIMPLE,1,21
6263,50001,2004,SECUESTRO SIMPLE,1,21
6264,50001,2004,SECUESTRO SIMPLE,1,21
6265,18001,2004,SECUESTRO SIMPLE,1,21
6266,52079,2004,SECUESTRO EXTORSIVO,1,21
6267,50001,2004,SECUESTRO SIMPLE,1,21
6268,41001,2004,SECUESTRO EXTORSIVO,1,21
6269,52079,2004,SECUESTRO SIMPLE,1,21
6270,76109,2004,SECUESTRO SIMPLE,1,21
6271,11001,2004,SECUESTRO SIMPLE,1,21
6272,11001,2004,SECUESTRO SIMPLE,1,21
6273,08001,2004,SECUESTRO EXTORSIVO,1,21
6274,13657,2004,SECUESTRO EXTORSIVO,1,21
6275,11001,2004,SECUESTRO SIMPLE,1,21
6276,81794,2004,SECUESTRO EXTORSIVO,1,21
6277,54261,2004,SECUESTRO EXTORSIVO,1,21
6278,50001,2004,SECUESTRO SIMPLE,1,21
6279,50001,2004,SECUESTRO SIMPLE,1,21
6280,73504,2004,SECUESTRO SIMPLE,1,21
6281,05284,2004,SECUESTRO EXTORSIVO,1,21
6282,05284,2004,SECUESTRO EXTORSIVO,1,21
6283,68081,2004,SECUESTRO SIMPLE,1,21
6284,73347,2004,SECUESTRO EXTORSIVO,1,21
6285,25307,2004,SECUESTRO EXTORSIVO,1,21
6286,50001,2004,SECUESTRO SIMPLE,1,21
6287,50001,2004,SECUESTRO SIMPLE,1,21
6288,52612,2004,SECUESTRO EXTORSIVO,1,21
6289,52612,2004,SECUESTRO EXTORSIVO,1,21
6290,19290,2004,SECUESTRO SIMPLE,1,21
6291,05697,2004,SECUESTRO SIMPLE,1,21
6292,41483,2004,SECUESTRO EXTORSIVO,1,21
6293,41483,2004,SECUESTRO EXTORSIVO,1,21
6294,05697,2004,SECUESTRO SIMPLE,1,21
6295,11001,2004,SECUESTRO EXTORSIVO,1,21
6296,05154,2004,SECUESTRO EXTORSIVO,1,21
6297,86320,2004,SECUESTRO EXTORSIVO,1,21
6298,86320,2004,SECUESTRO EXTORSIVO,1,21
6299,25307,2004,SECUESTRO EXTORSIVO,1,21
6300,20013,2004,SECUESTRO SIMPLE,1,21
6301,13873,2004,SECUESTRO EXTORSIVO,1,21
6302,41001,2004,SECUESTRO SIMPLE,1,21
6303,41001,2004,SECUESTRO SIMPLE,1,21
6304,41001,2004,SECUESTRO SIMPLE,1,21
6305,05034,2004,SECUESTRO SIMPLE,1,21
6306,05652,2004,SECUESTRO EXTORSIVO,1,21
6307,11001,2004,SECUESTRO SIMPLE,1,21
6308,05101,2004,SECUESTRO EXTORSIVO,1,21
6309,05101,2004,SECUESTRO EXTORSIVO,1,21
6310,11001,2004,SECUESTRO EXTORSIVO,1,21
6311,13001,2004,SECUESTRO EXTORSIVO,1,21
6312,52001,2004,SECUESTRO SIMPLE,1,21
6313,47745,2004,SECUESTRO EXTORSIVO,1,21
6314,19821,2004,SECUESTRO EXTORSIVO,1,21
6315,18001,2004,SECUESTRO EXTORSIVO,1,21
6316,11001,2004,SECUESTRO EXTORSIVO,1,21
6317,23182,2004,SECUESTRO EXTORSIVO,1,21
6318,73200,2004,SECUESTRO SIMPLE,1,21
6319,50001,2004,SECUESTRO SIMPLE,1,21
6320,85001,2004,SECUESTRO EXTORSIVO,1,21
6321,11001,2004,SECUESTRO SIMPLE,1,21
6322,76001,2004,SECUESTRO SIMPLE,1,21
6323,86320,2004,SECUESTRO EXTORSIVO,1,21
6324,86320,2004,SECUESTRO EXTORSIVO,1,21
6325,05847,2004,SECUESTRO SIMPLE,1,21
6326,17001,2004,SECUESTRO EXTORSIVO,1,21
6327,11001,2004,SECUESTRO SIMPLE,1,21
6328,76109,2004,SECUESTRO SIMPLE,1,21
6329,11001,2004,SECUESTRO SIMPLE,1,21
6330,76130,2004,SECUESTRO SIMPLE,1,21
6331,05615,2004,SECUESTRO EXTORSIVO,1,21
6332,25862,2004,SECUESTRO EXTORSIVO,1,21
6333,25862,2004,SECUESTRO EXTORSIVO,1,21
6334,25862,2004,SECUESTRO EXTORSIVO,1,21
6335,68081,2004,SECUESTRO SIMPLE,1,21
6336,41349,2004,SECUESTRO EXTORSIVO,1,21
6337,25290,2004,SECUESTRO EXTORSIVO,1,21
6338,25290,2004,SECUESTRO EXTORSIVO,1,21
6339,18860,2004,SECUESTRO SIMPLE,1,21
6340,76109,2004,SECUESTRO EXTORSIVO,1,21
6341,52835,2004,SECUESTRO EXTORSIVO,1,21
6342,13654,2004,SECUESTRO EXTORSIVO,1,21
6343,13654,2004,SECUESTRO EXTORSIVO,1,21
6344,05234,2004,SECUESTRO EXTORSIVO,1,21
6345,05234,2004,SECUESTRO EXTORSIVO,1,21
6346,25407,2004,SECUESTRO EXTORSIVO,1,21
6347,05234,2004,SECUESTRO EXTORSIVO,1,21
6348,05234,2004,SECUESTRO EXTORSIVO,1,21
6349,13654,2004,SECUESTRO EXTORSIVO,1,21
6350,13654,2004,SECUESTRO EXTORSIVO,1,21
6351,13654,2004,SECUESTRO EXTORSIVO,1,21
6352,13654,2004,SECUESTRO EXTORSIVO,1,21
6353,41001,2004,SECUESTRO SIMPLE,1,21
6354,11001,2004,SECUESTRO SIMPLE,1,21
6355,76001,2004,SECUESTRO SIMPLE,1,21
6356,19001,2004,SECUESTRO EXTORSIVO,1,21
6357,19001,2004,SECUESTRO EXTORSIVO,1,21
6358,15001,2004,SECUESTRO SIMPLE,1,21
6359,11001,2004,SECUESTRO SIMPLE,1,21
6360,41001,2004,SECUESTRO SIMPLE,1,21
6361,73026,2004,SECUESTRO SIMPLE,1,21
6362,08520,2004,SECUESTRO EXTORSIVO,1,21
6363,76275,2004,SECUESTRO EXTORSIVO,1,21
6364,76275,2004,SECUESTRO EXTORSIVO,1,21
6365,76275,2004,SECUESTRO EXTORSIVO,1,21
6366,76275,2004,SECUESTRO EXTORSIVO,1,21
6367,76275,2004,SECUESTRO EXTORSIVO,1,21
6368,76275,2004,SECUESTRO EXTORSIVO,1,21
6369,05234,2004,SECUESTRO SIMPLE,1,21
6370,05234,2004,SECUESTRO SIMPLE,1,21
6371,05501,2004,SECUESTRO SIMPLE,1,21
6372,05501,2004,SECUESTRO SIMPLE,1,21
6373,73347,2004,SECUESTRO EXTORSIVO,1,21
6374,73347,2004,SECUESTRO EXTORSIVO,1,21
6375,73411,2004,SECUESTRO EXTORSIVO,1,21
6376,73411,2004,SECUESTRO EXTORSIVO,1,21
6377,73283,2004,SECUESTRO EXTORSIVO,1,21
6378,19001,2004,SECUESTRO EXTORSIVO,1,21
6379,19001,2004,SECUESTRO SIMPLE,1,21
6380,73671,2004,SECUESTRO EXTORSIVO,1,21
6381,50577,2004,SECUESTRO EXTORSIVO,1,21
6382,73671,2004,SECUESTRO EXTORSIVO,1,21
6383,47001,2004,SECUESTRO SIMPLE,1,21
6384,47001,2004,SECUESTRO EXTORSIVO,1,21
6385,47001,2004,SECUESTRO EXTORSIVO,1,21
6386,11001,2004,SECUESTRO SIMPLE,1,21
6387,47001,2004,SECUESTRO SIMPLE,1,21
6388,47001,2004,SECUESTRO SIMPLE,1,21
6389,11001,2004,SECUESTRO SIMPLE,1,21
6390,76001,2004,SECUESTRO EXTORSIVO,1,21
6391,11001,2004,SECUESTRO EXTORSIVO,1,21
6392,08001,2004,SECUESTRO EXTORSIVO,1,21
6393,41001,2004,SECUESTRO SIMPLE,1,21
6394,11001,2004,SECUESTRO SIMPLE,1,21
6395,11001,2004,SECUESTRO EXTORSIVO,1,21
6396,68276,2004,SECUESTRO SIMPLE,1,21
6397,25307,2004,SECUESTRO SIMPLE,1,21
6398,11001,2004,SECUESTRO SIMPLE,1,21
6399,19807,2004,SECUESTRO EXTORSIVO,1,21
6400,15693,2004,SECUESTRO SIMPLE,1,21
6401,66001,2004,SECUESTRO SIMPLE,1,21
6402,05086,2004,SECUESTRO SIMPLE,1,21
6403,13006,2004,SECUESTRO SIMPLE,1,21
6404,11001,2004,SECUESTRO SIMPLE,1,21
6405,05284,2004,SECUESTRO SIMPLE,1,21
6406,05284,2004,SECUESTRO SIMPLE,1,21
6407,05284,2004,SECUESTRO SIMPLE,1,21
6408,05284,2004,SECUESTRO EXTORSIVO,1,21
6409,05284,2004,SECUESTRO SIMPLE,1,21
6410,05284,2004,SECUESTRO SIMPLE,1,21
6411,05847,2004,SECUESTRO EXTORSIVO,1,21
6412,05400,2004,SECUESTRO EXTORSIVO,1,21
6413,73347,2004,SECUESTRO EXTORSIVO,1,21
6414,05400,2004,SECUESTRO EXTORSIVO,1,21
6415,20001,2004,SECUESTRO EXTORSIVO,1,21
6416,20001,2004,SECUESTRO EXTORSIVO,1,21
6417,13473,2004,SECUESTRO SIMPLE,1,21
6418,11001,2004,SECUESTRO SIMPLE,1,21
6419,25754,2004,SECUESTRO SIMPLE,1,21
6420,41132,2004,SECUESTRO SIMPLE,1,21
6421,50330,2004,SECUESTRO SIMPLE,1,21
6422,20001,2004,SECUESTRO SIMPLE,1,21
6423,20001,2004,SECUESTRO SIMPLE,1,21
6424,68001,2004,SECUESTRO SIMPLE,1,21
6425,05615,2004,SECUESTRO SIMPLE,1,21
6426,54172,2004,SECUESTRO SIMPLE,1,21
6427,05607,2004,SECUESTRO EXTORSIVO,1,21
6428,05607,2004,SECUESTRO EXTORSIVO,1,21
6429,05607,2004,SECUESTRO EXTORSIVO,1,21
6430,20013,2004,SECUESTRO EXTORSIVO,1,21
6431,44001,2004,SECUESTRO SIMPLE,1,21
6432,13430,2004,SECUESTRO SIMPLE,1,21
6433,50001,2004,SECUESTRO SIMPLE,1,21
6434,50711,2004,SECUESTRO SIMPLE,1,21
6435,50711,2004,SECUESTRO SIMPLE,1,21
6436,73555,2004,SECUESTRO SIMPLE,1,21
6437,73555,2004,SECUESTRO SIMPLE,1,21
6438,27073,2004,SECUESTRO EXTORSIVO,1,21
6439,68575,2004,SECUESTRO EXTORSIVO,1,21
6440,05347,2004,SECUESTRO EXTORSIVO,1,21
6441,05887,2004,SECUESTRO SIMPLE,1,21
6442,11001,2004,SECUESTRO EXTORSIVO,1,21
6443,41001,2004,SECUESTRO EXTORSIVO,1,21
6444,11001,2004,SECUESTRO SIMPLE,1,21
6445,50606,2004,SECUESTRO SIMPLE,1,21
6446,50606,2004,SECUESTRO SIMPLE,1,21
6447,50606,2004,SECUESTRO SIMPLE,1,21
6448,11001,2004,SECUESTRO SIMPLE,1,21
6449,73483,2004,SECUESTRO SIMPLE,1,21
6450,13244,2004,SECUESTRO SIMPLE,1,21
6451,11001,2004,SECUESTRO SIMPLE,1,21
6452,05690,2004,SECUESTRO SIMPLE,1,21
6453,05690,2004,SECUESTRO SIMPLE,1,21
6454,05690,2004,SECUESTRO SIMPLE,1,21
6455,05690,2004,SECUESTRO SIMPLE,1,21
6456,05690,2004,SECUESTRO SIMPLE,1,21
6457,05690,2004,SECUESTRO SIMPLE,1,21
6458,05690,2004,SECUESTRO SIMPLE,1,21
6459,73671,2004,SECUESTRO SIMPLE,1,21
6460,19455,2004,SECUESTRO EXTORSIVO,1,21
6461,73001,2004,SECUESTRO EXTORSIVO,1,21
6462,73001,2004,SECUESTRO EXTORSIVO,1,21
6463,73001,2004,SECUESTRO EXTORSIVO,1,21
6464,73001,2004,SECUESTRO EXTORSIVO,1,21
6465,41132,2004,SECUESTRO SIMPLE,1,21
6466,08001,2004,SECUESTRO SIMPLE,1,21
6467,20045,2004,SECUESTRO SIMPLE,1,21
6468,73055,2004,SECUESTRO SIMPLE,1,21
6469,52612,2004,SECUESTRO EXTORSIVO,1,21
6470,44001,2004,SECUESTRO SIMPLE,1,21
6471,54001,2004,SECUESTRO EXTORSIVO,1,21
6472,50590,2004,SECUESTRO SIMPLE,1,21
6473,50001,2004,SECUESTRO SIMPLE,1,21
6474,05001,2004,SECUESTRO SIMPLE,1,21
6475,73624,2004,SECUESTRO SIMPLE,1,21
6476,20045,2004,SECUESTRO EXTORSIVO,1,21
6477,20045,2004,SECUESTRO EXTORSIVO,1,21
6478,20045,2004,SECUESTRO EXTORSIVO,1,21
6479,20045,2004,SECUESTRO EXTORSIVO,1,21
6480,20045,2004,SECUESTRO EXTORSIVO,1,21
6481,20045,2004,SECUESTRO EXTORSIVO,1,21
6482,20045,2004,SECUESTRO EXTORSIVO,1,21
6483,52079,2004,SECUESTRO EXTORSIVO,1,21
6484,19821,2004,SECUESTRO EXTORSIVO,1,21
6485,73861,2004,SECUESTRO SIMPLE,1,21
6486,50590,2004,SECUESTRO SIMPLE,1,21
6487,20013,2004,SECUESTRO EXTORSIVO,1,21
6488,11001,2004,SECUESTRO SIMPLE,1,21
6489,19821,2004,SECUESTRO EXTORSIVO,1,21
6490,18753,2004,SECUESTRO EXTORSIVO,1,21
6491,50287,2004,SECUESTRO EXTORSIVO,1,21
6492,11001,2004,SECUESTRO EXTORSIVO,1,21
6493,19821,2004,SECUESTRO EXTORSIVO,1,21
6494,05197,2004,SECUESTRO EXTORSIVO,1,21
6495,05001,2004,SECUESTRO SIMPLE,1,21
6496,50001,2004,SECUESTRO SIMPLE,1,21
6497,11001,2004,SECUESTRO SIMPLE,1,21
6498,81794,2004,SECUESTRO EXTORSIVO,1,21
6499,81794,2004,SECUESTRO EXTORSIVO,1,21
6500,81794,2004,SECUESTRO EXTORSIVO,1,21
6501,81794,2004,SECUESTRO EXTORSIVO,1,21
6502,81794,2004,SECUESTRO EXTORSIVO,1,21
6503,81794,2004,SECUESTRO EXTORSIVO,1,21
6504,11001,2004,SECUESTRO EXTORSIVO,1,21
6505,85001,2004,SECUESTRO EXTORSIVO,1,21
6506,41132,2004,SECUESTRO SIMPLE,1,21
6507,25754,2004,SECUESTRO EXTORSIVO,1,21
6508,50001,2004,SECUESTRO SIMPLE,1,21
6509,44090,2004,SECUESTRO SIMPLE,1,21
6510,44090,2004,SECUESTRO SIMPLE,1,21
6511,11001,2004,SECUESTRO SIMPLE,1,21
6512,19698,2004,SECUESTRO EXTORSIVO,1,21
6513,05091,2004,SECUESTRO EXTORSIVO,1,21
6514,11001,2004,SECUESTRO EXTORSIVO,1,21
6515,86568,2004,SECUESTRO SIMPLE,1,21
6516,76126,2004,SECUESTRO EXTORSIVO,1,21
6517,50001,2004,SECUESTRO SIMPLE,1,21
6518,41001,2004,SECUESTRO EXTORSIVO,1,21
6519,41001,2004,SECUESTRO EXTORSIVO,1,21
6520,11001,2004,SECUESTRO EXTORSIVO,1,21
6521,11001,2004,SECUESTRO SIMPLE,1,21
6522,63001,2004,SECUESTRO EXTORSIVO,1,21
6523,50001,2004,SECUESTRO EXTORSIVO,1,21
6524,50001,2004,SECUESTRO EXTORSIVO,1,21
6525,50001,2004,SECUESTRO EXTORSIVO,1,21
6526,11001,2004,SECUESTRO SIMPLE,1,21
6527,54498,2004,SECUESTRO EXTORSIVO,1,21
6528,11001,2004,SECUESTRO SIMPLE,1,21
6529,11001,2004,SECUESTRO SIMPLE,1,21
6530,11001,2004,SECUESTRO EXTORSIVO,1,21
6531,50001,2004,SECUESTRO SIMPLE,1,21
6532,50590,2004,SECUESTRO SIMPLE,1,21
6533,66572,2004,SECUESTRO EXTORSIVO,1,21
6534,86001,2004,SECUESTRO SIMPLE,1,21
6535,86001,2004,SECUESTRO SIMPLE,1,21
6536,50001,2004,SECUESTRO SIMPLE,1,21
6537,76109,2004,SECUESTRO EXTORSIVO,1,21
6538,05129,2004,SECUESTRO EXTORSIVO,1,21
6539,05887,2004,SECUESTRO EXTORSIVO,1,21
6540,47001,2004,SECUESTRO SIMPLE,1,21
6541,41770,2004,SECUESTRO EXTORSIVO,1,21
6542,11001,2004,SECUESTRO SIMPLE,1,21
6543,95025,2004,SECUESTRO EXTORSIVO,1,21
6544,25899,2004,SECUESTRO EXTORSIVO,1,21
6545,25899,2004,SECUESTRO EXTORSIVO,1,21
6546,73001,2004,SECUESTRO SIMPLE,1,21
6547,68001,2004,SECUESTRO EXTORSIVO,1,21
6548,50001,2004,SECUESTRO SIMPLE,1,21
6549,23670,2004,SECUESTRO SIMPLE,1,21
6550,05579,2004,SECUESTRO SIMPLE,1,21
6551,76001,2004,SECUESTRO EXTORSIVO,1,21
6552,70001,2004,SECUESTRO SIMPLE,1,21
6553,11001,2004,SECUESTRO SIMPLE,1,21
6554,11001,2004,SECUESTRO SIMPLE,1,21
6555,52001,2004,SECUESTRO EXTORSIVO,1,21
6556,76109,2004,SECUESTRO EXTORSIVO,1,21
6557,76109,2004,SECUESTRO EXTORSIVO,1,21
6558,85162,2004,SECUESTRO EXTORSIVO,1,21
6559,85162,2004,SECUESTRO EXTORSIVO,1,21
6560,85162,2004,SECUESTRO EXTORSIVO,1,21
6561,85162,2004,SECUESTRO EXTORSIVO,1,21
6562,52356,2004,SECUESTRO SIMPLE,1,21
6563,68001,2004,SECUESTRO SIMPLE,1,21
6564,44378,2004,SECUESTRO EXTORSIVO,1,21
6565,70215,2004,SECUESTRO SIMPLE,1,21
6566,70001,2004,SECUESTRO SIMPLE,1,21
6567,68679,2004,SECUESTRO EXTORSIVO,1,21
6568,52001,2004,SECUESTRO SIMPLE,1,21
6569,11001,2004,SECUESTRO SIMPLE,1,21
6570,20550,2004,SECUESTRO EXTORSIVO,1,21
6571,73168,2004,SECUESTRO EXTORSIVO,1,21
6572,73168,2004,SECUESTRO EXTORSIVO,1,21
6573,52079,2004,SECUESTRO EXTORSIVO,1,21
6574,05854,2004,SECUESTRO SIMPLE,1,21
6575,20001,2004,SECUESTRO SIMPLE,1,21
6576,05411,2004,SECUESTRO SIMPLE,1,21
6577,11001,2004,SECUESTRO SIMPLE,1,21
6578,11001,2004,SECUESTRO SIMPLE,1,21
6579,50001,2004,SECUESTRO EXTORSIVO,1,21
6580,13244,2004,SECUESTRO SIMPLE,1,21
6581,52788,2004,SECUESTRO SIMPLE,1,21
6582,44001,2004,SECUESTRO SIMPLE,1,21
6583,19001,2004,SECUESTRO SIMPLE,1,21
6584,19001,2004,SECUESTRO SIMPLE,1,21
6585,19001,2004,SECUESTRO SIMPLE,1,21
6586,19001,2004,SECUESTRO SIMPLE,1,21
6587,73624,2004,SECUESTRO SIMPLE,1,21
6588,47288,2004,SECUESTRO EXTORSIVO,1,21
6589,11001,2004,SECUESTRO SIMPLE,1,21
6590,68001,2004,SECUESTRO SIMPLE,1,21
6591,11001,2004,SECUESTRO SIMPLE,1,21
6592,76001,2004,SECUESTRO EXTORSIVO,1,21
6593,11001,2004,SECUESTRO EXTORSIVO,1,21
6594,11001,2004,SECUESTRO EXTORSIVO,1,21
6595,11001,2004,SECUESTRO SIMPLE,1,21
6596,20011,2004,SECUESTRO EXTORSIVO,1,21
6597,50287,2004,SECUESTRO EXTORSIVO,1,21
6598,19698,2004,SECUESTRO SIMPLE,1,21
6599,05002,2004,SECUESTRO EXTORSIVO,1,21
6600,05837,2004,SECUESTRO SIMPLE,1,21
6601,20011,2004,SECUESTRO EXTORSIVO,1,21
6602,50001,2004,SECUESTRO SIMPLE,1,21
6603,76001,2004,SECUESTRO EXTORSIVO,1,21
6604,85162,2004,SECUESTRO EXTORSIVO,1,21
6605,11001,2004,SECUESTRO SIMPLE,1,21
6606,41770,2004,SECUESTRO SIMPLE,1,21
6607,05209,2004,SECUESTRO EXTORSIVO,1,21
6608,85225,2004,SECUESTRO EXTORSIVO,1,21
6609,85225,2004,SECUESTRO EXTORSIVO,1,21
6610,11001,2004,SECUESTRO SIMPLE,1,21
6611,52835,2004,SECUESTRO EXTORSIVO,1,21
6612,52001,2004,SECUESTRO SIMPLE,1,21
6613,19760,2004,SECUESTRO SIMPLE,1,21
6614,44001,2004,SECUESTRO SIMPLE,1,21
6615,13458,2004,SECUESTRO EXTORSIVO,1,21
6616,11001,2004,SECUESTRO EXTORSIVO,1,21
6617,11001,2004,SECUESTRO SIMPLE,1,21
6618,05854,2004,SECUESTRO SIMPLE,1,21
6619,05854,2004,SECUESTRO SIMPLE,1,21
6620,11001,2004,SECUESTRO SIMPLE,1,21
6621,05756,2004,SECUESTRO EXTORSIVO,1,21
6622,41396,2004,SECUESTRO EXTORSIVO,1,21
6623,73408,2004,SECUESTRO SIMPLE,1,21
6624,41001,2004,SECUESTRO SIMPLE,1,21
6625,05400,2004,SECUESTRO EXTORSIVO,1,21
6626,11001,2004,SECUESTRO EXTORSIVO,1,21
6627,85250,2004,SECUESTRO EXTORSIVO,1,21
6628,17486,2004,SECUESTRO EXTORSIVO,1,21
6629,50001,2004,SECUESTRO SIMPLE,1,21
6630,50001,2004,SECUESTRO SIMPLE,1,21
6631,11001,2004,SECUESTRO SIMPLE,1,21
6632,76111,2004,SECUESTRO SIMPLE,1,21
6633,50001,2004,SECUESTRO SIMPLE,1,21
