id,dane_code,year_of_incident,amount,source_id
1042,23555,2024,1,36
1043,25183,2024,1,36
1044,25307,2024,1,36
1045,50318,2024,1,36
1046,50318,2024,1,36
1047,52683,2024,1,36
1048,52683,2024,1,36
1049,52683,2024,1,36
1050,52683,2024,1,36
1051,66075,2024,1,36
1052,66075,2024,1,36
1053,66075,2024,1,36
1054,66075,2024,1,36
1055,66075,2024,1,36
1056,66075,2024,1,36
1057,68001,2024,1,36
1058,68132,2024,1,36
1059,70823,2024,1,36
1060,73443,2024,1,36
1061,05690,2024,2,36
1062,13836,2024,1,36
1063,13836,2024,1,36
1064,13836,2024,1,36
1065,13836,2024,1,36
1066,17380,2024,1,36
1067,18001,2024,1,36
1068,47189,2024,1,36
1069,47189,2024,1,36
1070,47189,2024,1,36
1071,47189,2024,1,36
1072,50318,2024,1,36
1073,50318,2024,1,36
1074,50573,2024,1,36
1075,63130,2024,1,36
1076,66075,2024,1,36
1077,66075,2024,1,36
1078,66682,2024,1,36
1079,66682,2024,1,36
1080,66682,2024,1,36
1081,66682,2024,1,36
1082,66682,2024,1,36
1083,66682,2024,1,36
1084,68001,2024,1,36
1085,68207,2024,1,36
1086,68207,2024,1,36
1087,68307,2024,1,36
1088,68307,2024,1,36
1089,68307,2024,1,36
1090,68307,2024,1,36
1091,68307,2024,1,36
1092,68307,2024,1,36
1093,73001,2024,1,36
1094,73001,2024,1,36
1095,73001,2024,1,36
1096,73001,2024,1,36
1097,73001,2024,1,36
1098,73678,2024,1,36
1099,73678,2024,1,36
1100,76520,2024,1,36
1101,05690,2024,1,36
1102,15837,2024,1,36
1103,18001,2024,1,36
1104,20001,2024,1,36
1105,50573,2024,1,36
1106,50001,2024,1,36
1107,50001,2024,1,36
1108,68001,2024,1,36
1109,68132,2024,1,36
1110,68684,2024,1,36
1111,05079,2024,1,36
1112,08078,2024,1,36
1113,15681,2024,8,36
1114,17442,2024,1,36
1115,50001,2024,1,36
1116,50001,2024,1,36
1117,19001,2024,1,36
1118,05113,2024,3,36
1119,19001,2024,1,36
1120,05001,2024,1,36
1121,05001,2024,1,36
1122,15837,2024,1,36
1123,68132,2024,1,36
1124,05113,2024,3,36
1125,15236,2024,6,36
1126,76001,2024,1,36
1127,76001,2024,1,36
1128,76001,2024,1,36
1129,76001,2024,1,36
1130,76001,2024,1,36
1131,76892,2024,1,36
1132,76892,2024,1,36
1133,15681,2024,1,36
1134,76892,2024,1,36
1135,76892,2024,1,36
1136,05495,2024,1,36
1137,76892,2024,1,36
1138,76892,2024,1,36
1139,05113,2024,3,36
1140,05604,2024,3,36
1141,19698,2024,1,36
1142,66594,2024,1,36
1143,66594,2024,1,36
1144,66594,2024,1,36
