id,dane_code,year_of_incident,amount,source_id
1046,05001,2016,1,26
1047,44001,2016,1,26
1048,08001,2016,1,26
1049,05088,2016,1,26
1050,08758,2016,1,26
1051,08001,2016,1,26
1052,05001,2016,1,26
1053,08001,2016,1,26
1054,13001,2016,1,26
1055,05042,2016,1,26
1056,47001,2016,1,26
1057,54001,2016,1,26
1058,11001,2016,1,26
1059,11001,2016,1,26
1060,20013,2016,1,26
1061,11001,2016,1,26
1062,05001,2016,1,26
1063,08001,2016,1,26
1064,05001,2016,1,26
1065,05001,2016,1,26
1066,05154,2016,1,26
1067,08758,2016,1,26
1068,68081,2016,1,26
1069,11001,2016,1,26
1070,05001,2016,1,26
1071,11001,2016,1,26
1072,54001,2016,1,26
1073,05088,2016,1,26
1074,70508,2016,1,26
1075,05001,2016,1,26
1076,41001,2016,1,26
1077,05088,2016,1,26
1078,11001,2016,1,26
1079,08433,2016,1,26
1080,20013,2016,1,26
1081,08001,2016,1,26
1082,44001,2016,1,26
1083,11001,2016,1,26
1084,05088,2016,1,26
1085,47555,2016,1,26
1086,11001,2016,1,26
1087,11001,2016,1,26
1088,05001,2016,1,26
1089,08758,2016,1,26
1090,11001,2016,1,26
1091,47001,2016,1,26
1092,13001,2016,1,26
1093,15804,2016,1,26
1094,11001,2016,1,26
1095,54206,2016,1,26
1096,68001,2016,1,26
1097,05088,2016,1,26
1098,11001,2016,1,26
1099,25745,2016,1,26
1100,11001,2016,1,26
1101,11001,2016,1,26
1102,47001,2016,1,26
1103,11001,2016,1,26
1104,25326,2016,1,26
1105,66001,2016,1,26
1106,20001,2015,1,26
1107,05380,2015,1,26
1108,08433,2015,1,26
1109,11001,2015,1,26
1110,11001,2015,1,26
1111,11001,2015,1,26
1112,05001,2015,1,26
1113,05042,2015,1,26
1114,11001,2015,1,26
1115,25377,2015,1,26
1116,05031,2015,1,26
1117,13001,2015,1,26
1118,47001,2015,1,26
1119,11001,2015,1,26
1120,05001,2015,1,26
1121,20011,2015,1,26
1122,11001,2015,1,26
1123,76001,2015,1,26
1124,11001,2015,1,26
1125,11001,2015,1,26
1126,11001,2015,1,26
1127,05001,2015,1,26
1128,47288,2015,1,26
1129,66001,2015,1,26
1130,05088,2015,1,26
1131,25290,2015,1,26
1132,25754,2015,1,26
1133,11001,2015,1,26
1134,11001,2015,1,26
1135,76001,2015,1,26
1136,11001,2015,1,26
1137,05129,2015,1,26
1138,50001,2015,1,26
1139,11001,2015,1,26
1140,11001,2015,1,26
1141,11001,2015,1,26
1142,05380,2015,1,26
1143,05129,2015,1,26
1144,44001,2015,1,26
1145,05282,2015,1,26
