id,dane_code,action,year_of_incident,amount,source_id
770,95001,HERIDO,2022,3,19
771,70670,ASESINADO,2022,1,19
772,76001,HERIDO,2022,1,19
773,05147,HERIDO,2022,1,19
774,20383,HERIDO,2022,1,19
775,76001,HERIDO,2022,1,19
776,05895,HERIDO,2022,1,19
777,05887,ASESINADO,2022,2,19
778,54720,HERIDO,2022,1,19
779,76001,HERIDO,2022,1,19
780,27615,HERIDO,2022,1,19
781,27615,HERIDO,2022,1,19
782,27615,HERIDO,2022,1,19
783,27615,HERIDO,2022,1,19
784,11001,HERIDO,2022,1,19
785,50006,HERIDO,2022,1,19
786,19075,HERIDO,2022,1,19
787,54800,ASESINADO,2022,1,19
788,08001,HERIDO,2022,1,19
789,23815,ASESINADO,2022,1,19
790,23815,HERIDO,2022,1,19
791,76001,HERIDO,2022,1,19
792,76001,HERIDO,2022,1,19
793,73555,HERIDO,2022,1,19
794,19532,HERIDO,2022,6,19
795,68615,HERIDO,2022,1,19
796,05088,ASESINADO,2022,2,19
797,05138,HERIDO,2022,4,19
798,05138,ASESINADO,2022,1,19
799,05490,HERIDO,2022,1,19
800,63001,HERIDO,2022,1,19
801,76001,HERIDO,2022,1,19
802,05361,ASESINADO,2022,1,19
803,05361,HERIDO,2022,1,19
804,05361,HERIDO,2022,1,19
805,05361,HERIDO,2022,1,19
806,19212,ASESINADO,2022,1,19
807,19212,ASESINADO,2022,1,19
808,08001,HERIDO,2022,1,19
809,05172,HERIDO,2022,1,19
810,05172,HERIDO,2022,1,19
811,05172,HERIDO,2022,1,19
812,05172,HERIDO,2022,1,19
813,05172,ASESINADO,2022,1,19
814,76001,HERIDO,2022,1,19
815,27006,ASESINADO,2022,1,19
816,54498,ASESINADO,2022,1,19
817,54498,HERIDO,2022,1,19
818,27006,ASESINADO,2022,1,19
819,05790,HERIDO,2022,1,19
820,05756,HERIDO,2022,1,19
821,54001,HERIDO,2022,1,19
822,05120,HERIDO,2022,1,19
823,27077,HERIDO,2022,1,19
824,27077,HERIDO,2022,1,19
825,54720,HERIDO,2022,1,19
826,54720,HERIDO,2022,1,19
827,13458,HERIDO,2022,1,19
828,13458,HERIDO,2022,1,19
829,13458,HERIDO,2022,1,19
830,19110,HERIDO,2022,1,19
831,19110,HERIDO,2022,1,19
832,52835,HERIDO,2022,1,19
833,41078,HERIDO,2022,1,19
834,68575,HERIDO,2022,1,19
835,70508,HERIDO,2022,4,19
836,05543,HERIDO,2022,1,19
837,05842,ASESINADO,2022,1,19
838,05842,HERIDO,2022,2,19
839,52835,HERIDO,2022,1,19
840,47001,HERIDO,2022,1,19
841,54206,HERIDO,2022,1,19
842,05040,HERIDO,2022,1,19
843,23580,ASESINADO,2022,1,19
844,23580,HERIDO,2022,1,19
845,23580,HERIDO,2022,1,19
846,05837,ASESINADO,2022,1,19
847,19809,HERIDO,2022,1,19
848,54001,ASESINADO,2022,1,19
849,54810,ASESINADO,2022,1,19
850,86573,ASESINADO,2022,1,19
851,52835,HERIDO,2022,1,19
852,52835,HERIDO,2022,1,19
853,05837,HERIDO,2022,1,19
854,05837,ASESINADO,2022,1,19
855,05837,HERIDO,2022,1,19
856,05837,HERIDO,2022,1,19
857,70702,HERIDO,2022,1,19
858,05837,ASESINADO,2022,1,19
859,76001,HERIDO,2022,1,19
860,76147,HERIDO,2022,1,19
861,13667,ASESINADO,2022,1,19
862,70001,HERIDO,2022,1,19
863,27615,HERIDO,2022,1,19
864,13580,HERIDO,2022,1,19
865,13744,HERIDO,2022,1,19
866,68190,HERIDO,2022,1,19
867,13001,ASESINADO,2022,1,19
868,13244,ASESINADO,2022,1,19
869,70713,HERIDO,2022,1,19
870,13430,HERIDO,2022,1,19
871,54810,HERIDO,2022,1,19
872,54810,HERIDO,2022,1,19
873,54810,HERIDO,2022,1,19
874,54810,HERIDO,2022,1,19
875,54810,HERIDO,2022,1,19
876,05138,HERIDO,2022,1,19
877,05138,HERIDO,2022,1,19
878,05042,ASESINADO,2022,1,19
879,81300,HERIDO,2022,1,19
880,81300,HERIDO,2022,1,19
881,81300,HERIDO,2022,1,19
882,81300,ASESINADO,2022,1,19
883,05042,HERIDO,2022,1,19
884,05042,ASESINADO,2022,1,19
885,19821,ASESINADO,2022,1,19
886,76109,HERIDO,2022,1,19
887,76109,HERIDO,2022,1,19
888,76109,HERIDO,2022,1,19
889,76109,HERIDO,2022,1,19
890,27361,HERIDO,2022,1,19
891,44001,HERIDO,2022,1,19
892,05040,HERIDO,2022,1,19
893,76001,HERIDO,2022,1,19
894,54810,HERIDO,2022,1,19
895,54810,HERIDO,2022,1,19
896,54810,HERIDO,2022,1,19
897,54810,HERIDO,2022,1,19
898,54810,HERIDO,2022,1,19
899,54810,HERIDO,2022,1,19
900,13042,HERIDO,2022,1,19
901,05001,HERIDO,2022,1,19
902,13473,HERIDO,2022,1,19
903,81794,HERIDO,2022,1,19
904,19780,HERIDO,2022,1,19
905,50313,HERIDO,2022,1,19
906,20001,HERIDO,2022,1,19
907,11001,HERIDO,2022,1,19
908,76520,HERIDO,2022,1,19
909,27615,HERIDO,2022,1,19
910,54810,ASESINADO,2022,1,19
911,05040,ASESINADO,2022,1,19
912,50711,HERIDO,2022,1,19
913,76001,HERIDO,2022,1,19
914,54810,HERIDO,2022,1,19
915,05854,HERIDO,2022,1,19
916,05667,HERIDO,2022,1,19
917,54261,HERIDO,2022,1,19
918,54810,ASESINADO,2022,1,19
919,44001,HERIDO,2022,1,19
920,54810,ASESINADO,2022,1,19
921,54810,ASESINADO,2022,1,19
922,20011,HERIDO,2022,1,19
923,54810,HERIDO,2022,1,19
924,54810,HERIDO,2022,1,19
925,19212,HERIDO,2022,1,19
926,54810,HERIDO,2022,1,19
927,54810,HERIDO,2022,1,19
928,54810,HERIDO,2022,1,19
929,54810,HERIDO,2022,1,19
930,44560,ASESINADO,2022,1,19
931,44560,HERIDO,2022,1,19
932,05847,ASESINADO,2022,1,19
933,86885,HERIDO,2022,1,19
934,47001,HERIDO,2022,1,19
935,11001,HERIDO,2022,1,19
936,19001,HERIDO,2022,1,19
937,50711,HERIDO,2022,1,19
938,95025,HERIDO,2022,1,19
939,19701,HERIDO,2022,1,19
940,54810,HERIDO,2022,1,19
941,54001,HERIDO,2022,1,19
942,54261,HERIDO,2022,1,19
943,95025,HERIDO,2022,1,19
944,91540,HERIDO,2022,1,19
945,08001,HERIDO,2022,1,19
946,68001,HERIDO,2022,1,19
947,81736,HERIDO,2022,1,19
948,54810,HERIDO,2022,1,19
949,27660,ASESINADO,2022,1,19
950,76001,HERIDO,2022,1,19
951,54398,HERIDO,2022,1,19
952,17486,HERIDO,2022,1,19
953,11001,HERIDO,2022,1,19
954,54810,ASESINADO,2022,1,19
955,54810,HERIDO,2022,4,19
956,54810,HERIDO,2022,1,19
957,50711,HERIDO,2022,1,19
958,50711,HERIDO,2022,1,19
959,50711,HERIDO,2022,1,19
960,50711,HERIDO,2022,1,19
961,50711,HERIDO,2022,1,19
962,50711,HERIDO,2022,1,19
963,50711,HERIDO,2022,1,19
964,50711,HERIDO,2022,1,19
965,50711,HERIDO,2022,1,19
966,50711,HERIDO,2022,1,19
967,50711,HERIDO,2022,1,19
968,50711,HERIDO,2022,1,19
969,50711,HERIDO,2022,1,19
970,50711,HERIDO,2022,1,19
971,68001,HERIDO,2022,1,19
972,05664,HERIDO,2022,1,19
973,66594,HERIDO,2022,1,19
974,52835,HERIDO,2022,1,19
975,54001,HERIDO,2022,1,19
976,20001,HERIDO,2022,1,19
977,20614,HERIDO,2022,1,19
978,41518,HERIDO,2022,1,19
979,52540,ASESINADO,2022,1,19
980,52540,HERIDO,2022,1,19
981,13458,ASESINADO,2022,1,19
982,13458,HERIDO,2022,1,19
983,13458,HERIDO,2022,1,19
984,13458,HERIDO,2022,1,19
985,13458,HERIDO,2022,1,19
986,13458,HERIDO,2022,1,19
987,13458,HERIDO,2022,1,19
988,13458,HERIDO,2022,1,19
989,13458,HERIDO,2022,1,19
990,27615,HERIDO,2022,1,19
991,05361,HERIDO,2022,1,19
992,50370,HERIDO,2022,1,19
993,05138,HERIDO,2022,1,19
994,05138,ASESINADO,2022,1,19
995,05138,HERIDO,2022,1,19
996,05138,ASESINADO,2022,1,19
997,05664,HERIDO,2022,1,19
998,19807,HERIDO,2022,1,19
999,76001,HERIDO,2022,1,19
1000,05664,HERIDO,2022,1,19
1001,05664,HERIDO,2022,1,19
1002,11001,HERIDO,2022,1,19
1003,13654,ASESINADO,2022,1,19
1004,27099,ASESINADO,2022,1,19
1005,27099,HERIDO,2022,1,19
1006,23807,ASESINADO,2022,1,19
1007,05045,HERIDO,2022,1,19
1008,05361,HERIDO,2022,1,19
1009,23419,HERIDO,2022,1,19
1010,81794,ASESINADO,2022,1,19
1011,81794,ASESINADO,2022,1,19
1012,63594,HERIDO,2022,1,19
1013,05001,HERIDO,2022,1,19
1014,11001,HERIDO,2022,1,19
1015,05837,HERIDO,2022,1,19
1016,05837,HERIDO,2022,1,19
1017,23807,HERIDO,2022,1,19
1018,54810,HERIDO,2022,1,19
1019,76001,HERIDO,2022,1,19
1020,41006,HERIDO,2022,1,19
1021,08849,HERIDO,2022,2,19
1022,68575,HERIDO,2022,1,19
1023,54810,HERIDO,2022,1,19
1024,54250,HERIDO,2022,1,19
1025,54250,HERIDO,2022,1,19
1026,13006,ASESINADO,2022,1,19
1027,13300,HERIDO,2022,1,19
1028,54245,HERIDO,2022,1,19
1029,19780,HERIDO,2022,1,19
1030,19780,HERIDO,2022,1,19
1031,19780,HERIDO,2022,1,19
1032,54109,HERIDO,2022,1,19
1033,76001,HERIDO,2022,1,19
1034,54206,HERIDO,2022,1,19
1035,54206,HERIDO,2022,1,19
1036,44001,HERIDO,2022,1,19
1037,76364,HERIDO,2022,1,19
1038,05038,HERIDO,2022,1,19
1039,05038,HERIDO,2022,1,19
1040,05038,HERIDO,2022,1,19
1041,13244,HERIDO,2022,1,19
1042,13244,ASESINADO,2022,1,19
1043,70204,ASESINADO,2022,1,19
1044,23580,HERIDO,2022,1,19
1045,23580,HERIDO,2022,1,19
1046,05284,ASESINADO,2022,1,19
1047,05284,ASESINADO,2022,1,19
1048,05284,ASESINADO,2022,1,19
1049,05284,HERIDO,2022,1,19
1050,05284,HERIDO,2022,1,19
1051,05284,ASESINADO,2022,1,19
1052,05284,HERIDO,2022,1,19
1053,05284,HERIDO,2022,1,19
1054,05284,ASESINADO,2022,1,19
1055,05284,HERIDO,2022,1,19
1056,05284,ASESINADO,2022,1,19
1057,05284,ASESINADO,2022,1,19
1058,05284,HERIDO,2022,1,19
1059,05284,HERIDO,2022,1,19
1060,05284,HERIDO,2022,1,19
1061,05284,HERIDO,2022,1,19
1062,54206,ASESINADO,2022,1,19
1063,20011,ASESINADO,2022,1,19
1064,20011,HERIDO,2022,1,19
1065,54206,HERIDO,2022,1,19
1066,50370,HERIDO,2022,1,19
1067,50370,ASESINADO,2022,1,19
1068,50370,ASESINADO,2022,1,19
1069,50370,ASESINADO,2022,1,19
1070,50370,ASESINADO,2022,1,19
1071,81591,ASESINADO,2022,1,19
1072,44001,HERIDO,2022,2,19
1073,19050,HERIDO,2022,1,19
1074,52835,HERIDO,2022,1,19
1075,19212,HERIDO,2022,1,19
1076,54810,HERIDO,2022,1,19
1077,54810,HERIDO,2022,1,19
1078,05250,HERIDO,2022,1,19
1079,76834,HERIDO,2022,1,19
1080,54206,HERIDO,2022,1,19
1081,54250,ASESINADO,2022,1,19
1082,05361,ASESINADO,2022,1,19
1083,05361,HERIDO,2022,1,19
1084,05361,ASESINADO,2022,1,19
1085,05361,HERIDO,2022,1,19
1086,05361,HERIDO,2022,1,19
1087,05361,ASESINADO,2022,1,19
1088,05361,HERIDO,2022,1,19
1089,05361,HERIDO,2022,1,19
1090,05361,HERIDO,2022,1,19
1091,05361,HERIDO,2022,1,19
1092,05361,HERIDO,2022,1,19
1093,05361,HERIDO,2022,1,19
1094,05361,HERIDO,2022,1,19
1095,05361,HERIDO,2022,1,19
1096,52835,HERIDO,2022,1,19
1097,23807,HERIDO,2022,1,19
1098,05360,HERIDO,2022,1,19
1099,27001,HERIDO,2022,1,19
1100,50001,HERIDO,2022,1,19
1101,50001,HERIDO,2022,1,19
1102,27001,HERIDO,2022,1,19
1103,27361,HERIDO,2022,1,19
1104,54001,HERIDO,2022,1,19
1105,76001,HERIDO,2022,1,19
1106,63272,HERIDO,2022,1,19
1107,05038,HERIDO,2022,1,19
1108,54800,HERIDO,2022,1,19
1109,95200,HERIDO,2022,1,19
1110,73001,HERIDO,2022,1,19
1111,86573,HERIDO,2022,1,19
1112,05315,HERIDO,2022,2,19
1113,05315,HERIDO,2022,1,19
1114,54810,HERIDO,2022,1,19
1115,54810,HERIDO,2022,1,19
1116,54810,HERIDO,2022,1,19
1117,54810,HERIDO,2022,1,19
1118,50006,HERIDO,2022,1,19
1119,54874,HERIDO,2022,1,19
1120,27615,HERIDO,2022,1,19
1121,54250,HERIDO,2022,1,19
1122,05002,HERIDO,2022,1,19
1123,19780,HERIDO,2022,1,19
1124,05360,HERIDO,2022,2,19
1125,47001,HERIDO,2022,1,19
1126,68307,HERIDO,2022,1,19
1127,54206,HERIDO,2022,1,19
1128,19212,HERIDO,2022,1,19
1129,54810,HERIDO,2022,1,19
1130,54800,ASESINADO,2022,1,19
1131,54800,HERIDO,2022,1,19
1132,54800,HERIDO,2022,1,19
1133,52250,HERIDO,2022,1,19
1134,05361,ASESINADO,2022,1,19
1135,05361,ASESINADO,2022,1,19
1136,05361,HERIDO,2022,1,19
1137,15740,HERIDO,2022,2,19
1138,05361,HERIDO,2022,1,19
1139,05361,ASESINADO,2022,1,19
1140,18753,ASESINADO,2022,1,19
1141,18753,HERIDO,2022,1,19
1142,50350,ASESINADO,2022,1,19
1143,50350,HERIDO,2022,1,19
1144,08001,HERIDO,2022,1,19
1145,54874,ASESINADO,2022,1,19
1146,08001,HERIDO,2022,1,19
1147,76001,HERIDO,2022,2,19
1148,54001,HERIDO,2022,1,19
1149,19050,HERIDO,2022,1,19
1150,19050,HERIDO,2022,1,19
1151,19050,HERIDO,2022,1,19
1152,19050,HERIDO,2022,1,19
1153,81794,HERIDO,2022,1,19
1154,81794,HERIDO,2022,1,19
1155,08001,HERIDO,2022,1,19
1156,54670,HERIDO,2022,1,19
1157,63001,HERIDO,2022,1,19
1158,44001,HERIDO,2022,1,19
1159,73001,HERIDO,2022,1,19
1160,13670,ASESINADO,2022,1,19
1161,54003,HERIDO,2022,1,19
1162,68001,HERIDO,2022,1,19
1163,19100,HERIDO,2022,1,19
1164,54800,HERIDO,2022,1,19
1165,54800,HERIDO,2022,1,19
1166,54800,HERIDO,2022,1,19
1167,54800,HERIDO,2022,1,19
1168,68001,HERIDO,2022,1,19
1169,54001,HERIDO,2022,1,19
1170,68190,HERIDO,2022,1,19
1171,76001,HERIDO,2022,1,19
1172,19418,ASESINADO,2022,1,19
1173,68001,HERIDO,2022,1,19
1174,73168,HERIDO,2022,1,19
1175,13042,HERIDO,2022,1,19
1176,81736,HERIDO,2022,4,19
1177,81736,HERIDO,2022,1,19
1178,54670,ASESINADO,2022,1,19
1179,54800,HERIDO,2022,1,19
1180,54800,HERIDO,2022,1,19
1181,54800,HERIDO,2022,1,19
1182,05266,HERIDO,2022,1,19
1183,88001,HERIDO,2022,1,19
1184,11001,HERIDO,2022,1,19
1185,41001,HERIDO,2022,1,19
1186,63001,HERIDO,2022,2,19
1187,54810,HERIDO,2022,1,19
1188,54810,ASESINADO,2022,1,19
1189,54810,HERIDO,2022,1,19
1190,54810,HERIDO,2022,1,19
1191,18753,HERIDO,2022,1,19
1192,47318,HERIDO,2022,1,19
1193,54001,ASESINADO,2022,1,19
1194,52256,HERIDO,2022,1,19
1195,27001,HERIDO,2022,1,19
1196,50313,ASESINADO,2022,1,19
1197,50313,HERIDO,2022,1,19
1198,50313,HERIDO,2022,1,19
1199,50313,HERIDO,2022,1,19
1200,50313,HERIDO,2022,1,19
1201,50313,HERIDO,2022,1,19
1202,50313,HERIDO,2022,1,19
1203,76377,HERIDO,2022,1,19
1204,05031,HERIDO,2022,1,19
1205,05031,ASESINADO,2022,1,19
1206,05001,HERIDO,2022,3,19
1207,50001,HERIDO,2022,1,19
1208,76001,HERIDO,2022,1,19
1209,05001,HERIDO,2022,1,19
1210,54261,HERIDO,2022,3,19
1211,54261,HERIDO,2022,1,19
1212,54810,HERIDO,2022,1,19
1213,68162,HERIDO,2022,1,19
1214,68162,ASESINADO,2022,1,19
1215,81300,HERIDO,2022,1,19
1216,81300,HERIDO,2022,1,19
1217,81300,HERIDO,2022,1,19
1218,81300,HERIDO,2022,1,19
1219,81300,ASESINADO,2022,1,19
1220,81300,ASESINADO,2022,1,19
1221,54498,HERIDO,2022,1,19
1222,27006,ASESINADO,2022,1,19
1223,27006,HERIDO,2022,1,19
1224,68307,HERIDO,2022,1,19
1225,25339,HERIDO,2022,2,19
1226,50001,ASESINADO,2022,1,19
1227,19110,HERIDO,2022,1,19
1228,19110,HERIDO,2022,1,19
1229,19780,HERIDO,2022,1,19
1230,54810,HERIDO,2022,1,19
1231,20228,HERIDO,2022,1,19
1232,19532,HERIDO,2022,2,19
1233,18410,ASESINADO,2022,2,19
1234,18410,HERIDO,2022,5,19
1235,18410,HERIDO,2022,1,19
1236,68001,HERIDO,2022,1,19
1237,76001,HERIDO,2022,2,19
1238,20178,HERIDO,2022,1,19
1239,20178,ASESINADO,2022,1,19
1240,76520,HERIDO,2022,1,19
1241,20011,HERIDO,2022,1,19
1242,20011,HERIDO,2022,1,19
1243,20011,HERIDO,2022,1,19
1244,20011,HERIDO,2022,1,19
1245,20011,HERIDO,2022,1,19
1246,20011,HERIDO,2022,1,19
1247,20011,HERIDO,2022,1,19
1248,20011,HERIDO,2022,1,19
1249,20011,HERIDO,2022,1,19
1250,20011,HERIDO,2022,1,19
1251,20011,HERIDO,2022,1,19
1252,20011,HERIDO,2022,1,19
1253,20011,HERIDO,2022,1,19
1254,54498,HERIDO,2022,1,19
1255,54498,HERIDO,2022,1,19
1256,20011,HERIDO,2022,1,19
1257,20011,HERIDO,2022,1,19
1258,20011,HERIDO,2022,1,19
1259,20011,HERIDO,2022,1,19
1260,20011,HERIDO,2022,1,19
1261,20011,HERIDO,2022,1,19
1262,20011,HERIDO,2022,1,19
1263,20011,ASESINADO,2022,1,19
1264,05120,HERIDO,2022,1,19
1265,05120,HERIDO,2022,1,19
1266,05120,HERIDO,2022,1,19
1267,76113,HERIDO,2022,2,19
1268,76001,HERIDO,2022,1,19
1269,54206,HERIDO,2022,1,19
1270,50330,HERIDO,2022,1,19
1271,13042,HERIDO,2022,1,19
1272,05604,HERIDO,2022,1,19
1273,05250,HERIDO,2022,1,19
1274,05250,HERIDO,2022,1,19
1275,05250,ASESINADO,2022,1,19
1276,05250,ASESINADO,2022,1,19
1277,54344,HERIDO,2022,2,19
1278,91001,HERIDO,2022,1,19
1279,05001,HERIDO,2022,1,19
1280,47001,HERIDO,2022,2,19
1281,15001,HERIDO,2022,1,19
1282,68307,HERIDO,2022,1,19
1283,17042,HERIDO,2022,1,19
1284,76834,HERIDO,2022,2,19
1285,54670,HERIDO,2022,1,19
1286,15001,HERIDO,2022,1,19
1287,54720,HERIDO,2022,1,19
1288,54810,HERIDO,2022,1,19
1289,54810,HERIDO,2022,1,19
1290,54810,HERIDO,2022,1,19
1291,19212,HERIDO,2022,1,19
1292,50400,ASESINADO,2022,2,19
1293,05001,HERIDO,2022,1,19
1294,41298,HERIDO,2022,1,19
1295,19050,HERIDO,2022,1,19
1296,76001,HERIDO,2022,13,19
1297,50350,HERIDO,2022,1,19
1298,50001,HERIDO,2022,2,19
1299,15001,HERIDO,2022,1,19
1300,41378,HERIDO,2022,1,19
1301,91001,HERIDO,2022,1,19
1302,19212,HERIDO,2022,1,19
1303,20400,HERIDO,2021,1,19
1304,52399,HERIDO,2021,1,19
1305,54800,ASESINADO,2021,1,19
1306,41551,HERIDO,2021,1,19
1307,76109,HERIDO,2021,1,19
1308,76109,HERIDO,2021,1,19
1309,76109,HERIDO,2021,1,19
1310,76109,HERIDO,2021,1,19
1311,76109,HERIDO,2021,1,19
1312,76109,HERIDO,2021,1,19
1313,50350,HERIDO,2021,1,19
1314,76109,HERIDO,2021,1,19
1315,76109,HERIDO,2021,1,19
1316,76109,HERIDO,2021,1,19
1317,27361,HERIDO,2021,1,19
1318,15720,HERIDO,2021,1,19
1319,05040,ASESINADO,2021,1,19
1320,54001,ASESINADO,2021,2,19
1321,50590,HERIDO,2021,1,19
1322,54810,HERIDO,2021,1,19
1323,50590,ASESINADO,2021,1,19
1324,54125,ASESINADO,2021,2,19
1325,76001,ASESINADO,2021,1,19
1326,76001,HERIDO,2021,1,19
1327,52835,HERIDO,2021,1,19
1328,23580,HERIDO,2021,1,19
1329,76001,HERIDO,2021,1,19
1330,19050,HERIDO,2021,1,19
1331,27660,HERIDO,2021,1,19
1332,19050,HERIDO,2021,1,19
1333,50350,ASESINADO,2021,1,19
1334,50350,ASESINADO,2021,1,19
1335,54206,HERIDO,2021,1,19
1336,11001,HERIDO,2021,1,19
1337,54810,HERIDO,2021,1,19
1338,54810,HERIDO,2021,1,19
1339,54810,HERIDO,2021,1,19
1340,76001,HERIDO,2021,1,19
1341,11001,HERIDO,2021,1,19
1342,19001,HERIDO,2021,1,19
1343,76001,HERIDO,2021,1,19
1344,05040,ASESINADO,2021,1,19
1345,05040,HERIDO,2021,1,19
1346,05040,HERIDO,2021,1,19
1347,76248,HERIDO,2021,2,19
1348,76001,HERIDO,2021,1,19
1349,52835,HERIDO,2021,1,19
1350,27361,HERIDO,2021,1,19
1351,68081,HERIDO,2021,1,19
1352,63001,HERIDO,2021,1,19
1353,27361,HERIDO,2021,1,19
1354,19050,HERIDO,2021,1,19
1355,19050,HERIDO,2021,1,19
1356,19050,HERIDO,2021,1,19
1357,19050,HERIDO,2021,1,19
1358,19290,ASESINADO,2021,1,19
1359,81300,ASESINADO,2021,1,19
1360,19290,HERIDO,2021,1,19
1361,19290,HERIDO,2021,1,19
1362,19290,HERIDO,2021,1,19
1363,19050,HERIDO,2021,1,19
1364,19290,ASESINADO,2021,1,19
1365,19050,HERIDO,2021,1,19
1366,19050,HERIDO,2021,1,19
1367,73001,ASESINADO,2021,2,19
1368,54800,ASESINADO,2021,1,19
1369,54800,ASESINADO,2021,1,19
1370,54800,ASESINADO,2021,1,19
1371,27660,HERIDO,2021,1,19
1372,76520,HERIDO,2021,1,19
1373,76001,HERIDO,2021,1,19
1374,76001,HERIDO,2021,1,19
1375,18753,HERIDO,2021,1,19
1376,68276,HERIDO,2021,1,19
1377,68276,HERIDO,2021,1,19
1378,52001,HERIDO,2021,1,19
1379,11001,HERIDO,2021,1,19
1380,20001,HERIDO,2021,1,19
1381,76130,HERIDO,2021,1,19
1382,54810,HERIDO,2021,1,19
1383,86865,HERIDO,2021,1,19
1384,68001,HERIDO,2021,6,19
1385,76001,HERIDO,2021,1,19
1386,19050,HERIDO,2021,1,19
1387,19050,HERIDO,2021,1,19
1388,54001,HERIDO,2021,1,19
1389,68547,HERIDO,2021,1,19
1390,19050,HERIDO,2021,1,19
1391,27075,ASESINADO,2021,2,19
1392,19050,HERIDO,2021,1,19
1393,85001,HERIDO,2021,1,19
1394,68001,HERIDO,2021,1,19
1395,68276,HERIDO,2021,1,19
1396,20001,HERIDO,2021,1,19
1397,68001,HERIDO,2021,1,19
1398,05361,ASESINADO,2021,1,19
1399,05361,ASESINADO,2021,1,19
1400,05361,ASESINADO,2021,1,19
1401,05361,ASESINADO,2021,1,19
1402,25307,HERIDO,2021,1,19
1403,68276,HERIDO,2021,1,19
1404,54810,HERIDO,2021,1,19
1405,81736,HERIDO,2021,1,19
1406,54810,HERIDO,2021,1,19
1407,05001,HERIDO,2021,2,19
1408,05001,HERIDO,2021,1,19
1409,85250,ASESINADO,2021,1,19
1410,85250,ASESINADO,2021,1,19
1411,85250,HERIDO,2021,1,19
1412,85250,HERIDO,2021,1,19
1413,85250,HERIDO,2021,1,19
1414,85250,HERIDO,2021,1,19
1415,54810,HERIDO,2021,1,19
1416,85250,ASESINADO,2021,1,19
1417,63001,HERIDO,2021,5,19
1418,63001,HERIDO,2021,7,19
1419,88001,ASESINADO,2021,2,19
1420,23682,HERIDO,2021,2,19
1421,27099,HERIDO,2021,1,19
1422,68307,HERIDO,2021,1,19
1423,05790,ASESINADO,2021,1,19
1424,05837,ASESINADO,2021,1,19
1425,05837,ASESINADO,2021,1,19
1426,05837,ASESINADO,2021,1,19
1427,05837,HERIDO,2021,1,19
1428,05837,HERIDO,2021,1,19
1429,05837,HERIDO,2021,1,19
1430,05361,HERIDO,2021,1,19
1431,54810,HERIDO,2021,1,19
1432,54250,HERIDO,2021,1,19
1433,54250,HERIDO,2021,1,19
1434,17174,HERIDO,2021,1,19
1435,41551,HERIDO,2021,3,19
1436,41551,HERIDO,2021,3,19
1437,05837,ASESINADO,2021,1,19
1438,05736,HERIDO,2021,1,19
1439,76364,HERIDO,2021,1,19
1440,19050,HERIDO,2021,1,19
1441,19050,HERIDO,2021,1,19
1442,27361,HERIDO,2021,1,19
1443,94001,ASESINADO,2021,1,19
1444,94001,HERIDO,2021,1,19
1445,94001,HERIDO,2021,1,19
1446,94001,HERIDO,2021,1,19
1447,94001,HERIDO,2021,1,19
1448,94001,HERIDO,2021,1,19
1449,94001,HERIDO,2021,1,19
1450,94001,HERIDO,2021,1,19
1451,94001,HERIDO,2021,1,19
1452,94001,HERIDO,2021,1,19
1453,94001,HERIDO,2021,1,19
1454,94001,HERIDO,2021,1,19
1455,17433,HERIDO,2021,1,19
1456,54810,ASESINADO,2021,1,19
1457,54810,HERIDO,2021,1,19
1458,54810,HERIDO,2021,1,19
1459,54810,HERIDO,2021,1,19
1460,54810,HERIDO,2021,1,19
1461,11001,HERIDO,2021,1,19
1462,27660,HERIDO,2021,1,19
1463,76109,HERIDO,2021,2,19
1464,76001,HERIDO,2021,1,19
1465,41551,HERIDO,2021,1,19
1466,41551,HERIDO,2021,1,19
1467,54670,ASESINADO,2021,1,19
1468,76001,HERIDO,2021,2,19
1469,19698,ASESINADO,2021,2,19
1470,54810,HERIDO,2021,1,19
1471,54810,HERIDO,2021,1,19
1472,76001,HERIDO,2021,1,19
1473,11001,ASESINADO,2021,1,19
1474,05837,HERIDO,2021,1,19
1475,05837,HERIDO,2021,1,19
1476,05837,HERIDO,2021,1,19
1477,54261,HERIDO,2021,2,19
1478,27099,HERIDO,2021,1,19
1479,54800,ASESINADO,2021,1,19
1480,85001,HERIDO,2021,1,19
1481,76364,HERIDO,2021,1,19
1482,52835,HERIDO,2021,1,19
1483,47001,HERIDO,2021,1,19
1484,81794,ASESINADO,2021,1,19
1485,81794,HERIDO,2021,1,19
1486,81794,HERIDO,2021,1,19
1487,81794,HERIDO,2021,1,19
1488,68276,HERIDO,2021,1,19
1489,85001,HERIDO,2021,1,19
1490,19001,HERIDO,2021,1,19
1491,52001,HERIDO,2021,1,19
1492,54720,ASESINADO,2021,1,19
1493,54800,HERIDO,2021,1,19
1494,41001,HERIDO,2021,1,19
1495,05001,HERIDO,2021,1,19
1496,63001,HERIDO,2021,1,19
1497,76001,HERIDO,2021,1,19
1498,13001,HERIDO,2021,1,19
1499,11001,HERIDO,2021,1,19
1500,50350,ASESINADO,2021,1,19
1501,50350,HERIDO,2021,1,19
1502,27250,HERIDO,2021,1,19
1503,85430,HERIDO,2021,2,19
1504,76001,HERIDO,2021,1,19
1505,54810,HERIDO,2021,1,19
1506,54810,HERIDO,2021,1,19
1507,54810,HERIDO,2021,1,19
1508,54250,HERIDO,2021,1,19
1509,05579,HERIDO,2021,1,19
