id,dane_code,year,species,total,source_id
9141,25377,2021,OVINOS,563,121
9142,25386,2021,BUFALOS,19,121
9143,25386,2021,EQUINOS,830,121
9144,25386,2021,CAPRINOS,160,121
9145,25386,2021,OVINOS,82,121
9146,25394,2021,BUFALOS,7,121
9147,25394,2021,EQUINOS,950,121
9148,25394,2021,CAPRINOS,145,121
9149,25394,2021,OVINOS,167,121
9150,25398,2021,EQUINOS,370,121
9151,25398,2021,CAPRINOS,20,121
9152,25398,2021,OVINOS,180,121
9153,25402,2021,BUFALOS,14,121
9154,25402,2021,EQUINOS,475,121
9155,25402,2021,CAPRINOS,310,121
9156,25402,2021,OVINOS,45,121
9157,25407,2021,BUFALOS,7,121
9158,25407,2021,EQUINOS,367,121
9159,25407,2021,CAPRINOS,19,121
9160,25407,2021,OVINOS,790,121
9161,25426,2021,EQUINOS,1135,121
9162,25426,2021,CAPRINOS,20,121
9163,25426,2021,OVINOS,340,121
9164,25430,2021,BUFALOS,13,121
9165,25430,2021,EQUINOS,1260,121
9166,25430,2021,CAPRINOS,76,121
9167,25430,2021,OVINOS,172,121
9168,25436,2021,EQUINOS,238,121
9169,25436,2021,CAPRINOS,100,121
9170,25436,2021,OVINOS,300,121
9171,25438,2021,BUFALOS,1,121
9172,25438,2021,EQUINOS,3157,121
9173,25438,2021,CAPRINOS,5,121
9174,25438,2021,OVINOS,56,121
9175,25473,2021,BUFALOS,11,121
9176,25473,2021,EQUINOS,460,121
9177,25473,2021,CAPRINOS,148,121
9178,25473,2021,OVINOS,436,121
9179,25483,2021,EQUINOS,158,121
9180,25483,2021,CAPRINOS,59,121
9181,25483,2021,OVINOS,630,121
9182,25486,2021,BUFALOS,3,121
9183,25486,2021,EQUINOS,430,121
9184,25486,2021,CAPRINOS,111,121
9185,25486,2021,OVINOS,710,121
9186,25488,2021,BUFALOS,5,121
9187,25488,2021,EQUINOS,480,121
9188,25489,2021,EQUINOS,428,121
9189,25489,2021,CAPRINOS,96,121
9190,25489,2021,OVINOS,120,121
9191,25491,2021,BUFALOS,3,121
9192,25491,2021,EQUINOS,786,121
9193,25506,2021,BUFALOS,43,121
9194,25506,2021,EQUINOS,178,121
9195,25506,2021,CAPRINOS,19,121
9196,25506,2021,OVINOS,21,121
9197,25513,2021,BUFALOS,45,121
9198,25513,2021,EQUINOS,1754,121
9199,25513,2021,CAPRINOS,235,121
9200,25513,2021,OVINOS,428,121
9201,25518,2021,BUFALOS,2,121
9202,25518,2021,EQUINOS,1350,121
9203,25518,2021,CAPRINOS,120,121
9204,25518,2021,OVINOS,135,121
9205,25524,2021,EQUINOS,320,121
9206,25524,2021,CAPRINOS,6,121
9207,25524,2021,OVINOS,100,121
9208,25530,2021,BUFALOS,83,121
9209,25530,2021,EQUINOS,2420,121
9210,25530,2021,CAPRINOS,35,121
9211,25530,2021,OVINOS,935,121
9212,25535,2021,BUFALOS,1,121
9213,25535,2021,EQUINOS,283,121
9214,25535,2021,CAPRINOS,4,121
9215,25535,2021,OVINOS,63,121
9216,25572,2021,BUFALOS,1950,121
9217,25572,2021,EQUINOS,3100,121
9218,25572,2021,CAPRINOS,24,121
9219,25572,2021,OVINOS,550,121
9220,25580,2021,EQUINOS,468,121
9221,25580,2021,CAPRINOS,150,121
9222,25580,2021,OVINOS,452,121
9223,25592,2021,BUFALOS,29,121
9224,25592,2021,EQUINOS,739,121
9225,25594,2021,EQUINOS,185,121
9226,25594,2021,CAPRINOS,95,121
9227,25594,2021,OVINOS,85,121
9228,25596,2021,BUFALOS,5,121
9229,25596,2021,EQUINOS,271,121
9230,25596,2021,CAPRINOS,9,121
9231,25599,2021,BUFALOS,8,121
9232,25599,2021,EQUINOS,230,121
9233,25599,2021,CAPRINOS,42,121
9234,25599,2021,OVINOS,250,121
9235,25612,2021,BUFALOS,2,121
9236,25612,2021,EQUINOS,390,121
9237,25612,2021,CAPRINOS,216,121
9238,25612,2021,OVINOS,720,121
9239,25645,2021,BUFALOS,4,121
9240,25645,2021,EQUINOS,435,121
9241,25645,2021,OVINOS,52,121
9242,25649,2021,BUFALOS,1,121
9243,25649,2021,EQUINOS,549,121
9244,25649,2021,CAPRINOS,54,121
9245,25649,2021,OVINOS,80,121
9246,25653,2021,EQUINOS,860,121
9247,25653,2021,CAPRINOS,28,121
9248,25653,2021,OVINOS,213,121
9249,25658,2021,BUFALOS,4,121
9250,25658,2021,EQUINOS,478,121
9251,25658,2021,CAPRINOS,96,121
9252,25658,2021,OVINOS,705,121
9253,25662,2021,BUFALOS,16,121
9254,25662,2021,EQUINOS,604,121
9255,25662,2021,OVINOS,91,121
9256,25718,2021,BUFALOS,367,121
9257,25718,2021,EQUINOS,968,121
9258,25718,2021,OVINOS,9,121
9259,25736,2021,BUFALOS,4,121
9260,25736,2021,EQUINOS,375,121
9261,25736,2021,CAPRINOS,67,121
9262,25736,2021,OVINOS,496,121
9263,25740,2021,BUFALOS,16,121
9264,25740,2021,EQUINOS,612,121
9265,25740,2021,CAPRINOS,63,121
9266,25740,2021,OVINOS,1354,121
9267,25743,2021,BUFALOS,47,121
9268,25743,2021,EQUINOS,699,121
9269,25743,2021,CAPRINOS,40,121
9270,25743,2021,OVINOS,250,121
9271,25745,2021,BUFALOS,12,121
9272,25745,2021,EQUINOS,404,121
9273,25745,2021,CAPRINOS,60,121
9274,25745,2021,OVINOS,430,121
9275,25754,2021,BUFALOS,2,121
9276,25754,2021,EQUINOS,438,121
9277,25754,2021,CAPRINOS,2,121
9278,25754,2021,OVINOS,67,121
9279,25758,2021,BUFALOS,12,121
9280,25758,2021,EQUINOS,1298,121
9281,25758,2021,CAPRINOS,48,121
9282,25758,2021,OVINOS,58,121
9283,25769,2021,BUFALOS,13,121
9284,25769,2021,EQUINOS,1310,121
9285,25769,2021,CAPRINOS,162,121
9286,25769,2021,OVINOS,525,121
9287,25772,2021,BUFALOS,3,121
9288,25772,2021,EQUINOS,297,121
9289,25772,2021,CAPRINOS,97,121
9290,25772,2021,OVINOS,461,121
9291,25777,2021,EQUINOS,578,121
9292,25777,2021,CAPRINOS,150,121
9293,25777,2021,OVINOS,180,121
9294,25779,2021,BUFALOS,2,121
9295,25779,2021,EQUINOS,265,121
9296,25779,2021,CAPRINOS,20,121
9297,25779,2021,OVINOS,150,121
9298,25781,2021,BUFALOS,7,121
9299,25781,2021,EQUINOS,247,121
9300,25781,2021,OVINOS,32,121
9301,25785,2021,BUFALOS,6,121
9302,25785,2021,EQUINOS,2204,121
9303,25785,2021,CAPRINOS,103,121
9304,25785,2021,OVINOS,700,121
9305,25793,2021,BUFALOS,8,121
9306,25793,2021,EQUINOS,295,121
9307,25793,2021,CAPRINOS,276,121
9308,25793,2021,OVINOS,226,121
9309,25797,2021,EQUINOS,186,121
9310,25799,2021,BUFALOS,23,121
9311,25799,2021,EQUINOS,3225,121
9312,25799,2021,CAPRINOS,176,121
9313,25799,2021,OVINOS,756,121
9314,25805,2021,EQUINOS,520,121
9315,25805,2021,CAPRINOS,36,121
9316,25805,2021,OVINOS,66,121
9317,25807,2021,BUFALOS,2,121
9318,25807,2021,EQUINOS,296,121
9319,25807,2021,CAPRINOS,100,121
9320,25807,2021,OVINOS,310,121
9321,25815,2021,BUFALOS,30,121
9322,25815,2021,EQUINOS,670,121
9323,25815,2021,CAPRINOS,26,121
9324,25815,2021,OVINOS,413,121
9325,25817,2021,BUFALOS,8,121
9326,25817,2021,EQUINOS,194,121
9327,25817,2021,CAPRINOS,55,121
9328,25817,2021,OVINOS,250,121
9329,25823,2021,BUFALOS,2,121
9330,25823,2021,EQUINOS,1620,121
9331,25823,2021,CAPRINOS,150,121
9332,25823,2021,OVINOS,33,121
9333,25839,2021,BUFALOS,26,121
9334,25839,2021,EQUINOS,2970,121
9335,25839,2021,CAPRINOS,50,121
9336,25839,2021,OVINOS,200,121
9337,25841,2021,BUFALOS,2,121
9338,25841,2021,EQUINOS,465,121
9339,25841,2021,CAPRINOS,250,121
9340,25841,2021,OVINOS,210,121
9341,25843,2021,BUFALOS,8,121
9342,25843,2021,EQUINOS,487,121
9343,25843,2021,CAPRINOS,86,121
9344,25843,2021,OVINOS,420,121
9345,25845,2021,BUFALOS,3,121
9346,25845,2021,EQUINOS,268,121
9347,25845,2021,CAPRINOS,142,121
9348,25845,2021,OVINOS,47,121
9349,25851,2021,BUFALOS,4,121
9350,25851,2021,EQUINOS,1532,121
9351,25851,2021,CAPRINOS,350,121
9352,25851,2021,OVINOS,250,121
9353,25862,2021,EQUINOS,1374,121
9354,25867,2021,EQUINOS,735,121
9355,25867,2021,CAPRINOS,56,121
9356,25867,2021,OVINOS,1670,121
9357,25871,2021,BUFALOS,1,121
9358,25871,2021,EQUINOS,370,121
9359,25871,2021,CAPRINOS,75,121
9360,25871,2021,OVINOS,858,121
9361,25873,2021,BUFALOS,221,121
9362,25873,2021,EQUINOS,393,121
9363,25873,2021,CAPRINOS,63,121
9364,25873,2021,OVINOS,370,121
9365,25875,2021,BUFALOS,91,121
9366,25875,2021,EQUINOS,1950,121
9367,25875,2021,CAPRINOS,4,121
9368,25878,2021,BUFALOS,12,121
9369,25878,2021,EQUINOS,1248,121
9370,25878,2021,CAPRINOS,153,121
9371,25878,2021,OVINOS,196,121
9372,25885,2021,BUFALOS,99,121
9373,25885,2021,EQUINOS,6290,121
9374,25885,2021,CAPRINOS,280,121
9375,25885,2021,OVINOS,20,121
9376,25898,2021,EQUINOS,295,121
9377,25898,2021,CAPRINOS,30,121
9378,25898,2021,OVINOS,50,121
9379,25899,2021,BUFALOS,19,121
9380,25899,2021,EQUINOS,1620,121
9381,25899,2021,CAPRINOS,134,121
9382,25899,2021,OVINOS,1620,121
9383,27001,2021,EQUINOS,113,121
9384,27006,2021,EQUINOS,1599,121
9385,27006,2021,CAPRINOS,15,121
9386,27050,2021,EQUINOS,10,121
9387,27099,2021,EQUINOS,18,121
9388,27135,2021,BUFALOS,149,121
9389,27135,2021,EQUINOS,76,121
9390,27150,2021,BUFALOS,409,121
9391,27150,2021,EQUINOS,935,121
9392,27160,2021,EQUINOS,27,121
9393,27205,2021,EQUINOS,13,121
9394,27205,2021,CAPRINOS,7,121
9395,27245,2021,EQUINOS,298,121
9396,27245,2021,OVINOS,2,121
9397,27361,2021,BUFALOS,3,121
9398,27361,2021,EQUINOS,21,121
9399,27361,2021,CAPRINOS,20,121
9400,27413,2021,BUFALOS,3,121
9401,27491,2021,EQUINOS,306,121
9402,27491,2021,CAPRINOS,306,121
9403,27580,2021,EQUINOS,11,121
9404,27600,2021,EQUINOS,14,121
9405,27615,2021,BUFALOS,591,121
9406,27615,2021,EQUINOS,1651,121
9407,27660,2021,EQUINOS,688,121
9408,27660,2021,OVINOS,614,121
9409,27745,2021,EQUINOS,14,121
9410,27745,2021,CAPRINOS,14,121
9411,27787,2021,EQUINOS,175,121
9412,27800,2021,EQUINOS,2902,121
9413,27800,2021,CAPRINOS,30,121
9414,27800,2021,OVINOS,1111,121
9415,27810,2021,EQUINOS,126,121
9416,41001,2021,BUFALOS,32,121
9417,41001,2021,EQUINOS,2000,121
9418,41001,2021,CAPRINOS,250,121
9419,41001,2021,OVINOS,600,121
9420,41006,2021,BUFALOS,50,121
9421,41006,2021,EQUINOS,700,121
9422,41006,2021,CAPRINOS,100,121
9423,41006,2021,OVINOS,50,121
9424,41013,2021,BUFALOS,42,121
9425,41013,2021,EQUINOS,700,121
9426,41013,2021,CAPRINOS,100,121
9427,41013,2021,OVINOS,150,121
9428,41016,2021,BUFALOS,18,121
9429,41016,2021,EQUINOS,1500,121
9430,41016,2021,CAPRINOS,200,121
9431,41016,2021,OVINOS,700,121
9432,41020,2021,BUFALOS,8,121
9433,41020,2021,EQUINOS,1500,121
9434,41020,2021,CAPRINOS,30,121
9435,41020,2021,OVINOS,200,121
9436,41026,2021,BUFALOS,137,121
9437,41026,2021,EQUINOS,600,121
9438,41026,2021,CAPRINOS,50,121
9439,41026,2021,OVINOS,150,121
9440,41078,2021,BUFALOS,4,121
9441,41078,2021,EQUINOS,1500,121
9442,41078,2021,CAPRINOS,400,121
9443,41078,2021,OVINOS,1000,121
9444,41132,2021,BUFALOS,25,121
9445,41132,2021,EQUINOS,1800,121
9446,41132,2021,CAPRINOS,80,121
9447,41132,2021,OVINOS,300,121
9448,41206,2021,BUFALOS,3,121
9449,41206,2021,EQUINOS,2500,121
9450,41206,2021,CAPRINOS,2500,121
9451,41206,2021,OVINOS,2000,121
9452,41244,2021,EQUINOS,400,121
9453,41244,2021,CAPRINOS,30,121
9454,41244,2021,OVINOS,50,121
9455,41298,2021,BUFALOS,19,121
9456,41298,2021,EQUINOS,2500,121
9457,41298,2021,CAPRINOS,130,121
9458,41298,2021,OVINOS,700,121
9459,41306,2021,BUFALOS,16,121
9460,41306,2021,EQUINOS,800,121
9461,41306,2021,CAPRINOS,150,121
9462,41306,2021,OVINOS,167,121
9463,41319,2021,BUFALOS,12,121
9464,41319,2021,EQUINOS,800,121
9465,41319,2021,CAPRINOS,100,121
9466,41319,2021,OVINOS,150,121
9467,41349,2021,BUFALOS,11,121
9468,41349,2021,EQUINOS,700,121
9469,41349,2021,CAPRINOS,30,121
9470,41349,2021,OVINOS,350,121
9471,41357,2021,EQUINOS,1000,121
9472,41357,2021,CAPRINOS,30,121
9473,41357,2021,OVINOS,30,121
9474,41359,2021,EQUINOS,1500,121
9475,41359,2021,CAPRINOS,30,121
9476,41359,2021,OVINOS,30,121
9477,41378,2021,EQUINOS,800,121
9478,41378,2021,CAPRINOS,30,121
9479,41378,2021,OVINOS,55,121
9480,41396,2021,BUFALOS,2,121
9481,41396,2021,EQUINOS,1800,121
9482,41396,2021,CAPRINOS,80,121
9483,41396,2021,OVINOS,400,121
9484,41483,2021,EQUINOS,350,121
9485,41483,2021,CAPRINOS,20,121
9486,41483,2021,OVINOS,50,121
9487,41503,2021,BUFALOS,2,121
9488,41503,2021,EQUINOS,300,121
9489,41503,2021,CAPRINOS,30,121
9490,41503,2021,OVINOS,50,121
9491,41518,2021,BUFALOS,20,121
9492,41518,2021,EQUINOS,600,121
9493,41518,2021,CAPRINOS,40,121
9494,41518,2021,OVINOS,200,121
9495,41524,2021,BUFALOS,99,121
9496,41524,2021,EQUINOS,1500,121
9497,41524,2021,CAPRINOS,250,121
9498,41524,2021,OVINOS,600,121
9499,41530,2021,EQUINOS,500,121
9500,41530,2021,CAPRINOS,30,121
9501,41530,2021,OVINOS,50,121
9502,41548,2021,EQUINOS,1000,121
9503,41548,2021,CAPRINOS,100,121
9504,41548,2021,OVINOS,400,121
9505,41551,2021,BUFALOS,121,121
9506,41551,2021,EQUINOS,1500,121
9507,41551,2021,CAPRINOS,200,121
9508,41551,2021,OVINOS,200,121
9509,41615,2021,BUFALOS,343,121
9510,41615,2021,EQUINOS,1000,121
9511,41615,2021,CAPRINOS,80,121
9512,41615,2021,OVINOS,300,121
9513,41660,2021,EQUINOS,600,121
9514,41660,2021,CAPRINOS,30,121
9515,41660,2021,OVINOS,30,121
9516,41668,2021,BUFALOS,81,121
9517,41668,2021,EQUINOS,700,121
9518,41668,2021,CAPRINOS,50,121
9519,41668,2021,OVINOS,50,121
9520,41676,2021,EQUINOS,1500,121
9521,41676,2021,CAPRINOS,70,121
9522,41676,2021,OVINOS,80,121
9523,41770,2021,BUFALOS,5,121
9524,41770,2021,EQUINOS,1200,121
9525,41770,2021,CAPRINOS,50,121
9526,41770,2021,OVINOS,50,121
9527,41791,2021,BUFALOS,86,121
9528,41791,2021,EQUINOS,900,121
9529,41791,2021,CAPRINOS,80,121
9530,41791,2021,OVINOS,200,121
9531,41797,2021,EQUINOS,800,121
9532,41797,2021,CAPRINOS,50,121
9533,41797,2021,OVINOS,250,121
9534,41799,2021,BUFALOS,14,121
9535,41799,2021,EQUINOS,1300,121
9536,41799,2021,CAPRINOS,260,121
9537,41799,2021,OVINOS,350,121
9538,41801,2021,BUFALOS,20,121
9539,41801,2021,EQUINOS,300,121
9540,41801,2021,CAPRINOS,40,121
9541,41801,2021,OVINOS,50,121
9542,41807,2021,BUFALOS,3,121
9543,41807,2021,EQUINOS,800,121
9544,41807,2021,CAPRINOS,50,121
9545,41807,2021,OVINOS,100,121
9546,41872,2021,BUFALOS,2,121
9547,41872,2021,EQUINOS,1200,121
9548,41872,2021,CAPRINOS,2500,121
9549,41872,2021,OVINOS,3000,121
9550,41885,2021,BUFALOS,47,121
9551,41885,2021,EQUINOS,600,121
9552,41885,2021,CAPRINOS,50,121
9553,41885,2021,OVINOS,375,121
9554,44001,2021,BUFALOS,92,121
9555,44001,2021,EQUINOS,3383,121
9556,44001,2021,CAPRINOS,66490,121
9557,44001,2021,OVINOS,62130,121
9558,44035,2021,BUFALOS,4,121
9559,44035,2021,EQUINOS,2070,121
9560,44035,2021,CAPRINOS,7194,121
9561,44035,2021,OVINOS,12853,121
9562,44078,2021,BUFALOS,2,121
9563,44078,2021,EQUINOS,1265,121
9564,44078,2021,CAPRINOS,1843,121
9565,44078,2021,OVINOS,16350,121
9566,44090,2021,BUFALOS,326,121
9567,44090,2021,EQUINOS,1725,121
9568,44090,2021,CAPRINOS,2180,121
9569,44090,2021,OVINOS,3270,121
9570,44098,2021,BUFALOS,5,121
9571,44098,2021,EQUINOS,211,121
9572,44098,2021,CAPRINOS,2725,121
9573,44098,2021,OVINOS,1853,121
9574,44110,2021,EQUINOS,575,121
9575,44110,2021,CAPRINOS,273,121
9576,44110,2021,OVINOS,1090,121
9577,44279,2021,BUFALOS,63,121
9578,44279,2021,EQUINOS,863,121
9579,44279,2021,CAPRINOS,872,121
9580,44279,2021,OVINOS,5450,121
9581,44378,2021,EQUINOS,455,121
9582,44378,2021,CAPRINOS,1635,121
9583,44378,2021,OVINOS,5450,121
9584,44420,2021,BUFALOS,1,121
9585,44420,2021,EQUINOS,633,121
9586,44420,2021,CAPRINOS,320,121
9587,44420,2021,OVINOS,1090,121
9588,44430,2021,BUFALOS,63,121
9589,44430,2021,EQUINOS,5290,121
9590,44430,2021,CAPRINOS,207100,121
9591,44430,2021,OVINOS,174400,121
9592,44560,2021,BUFALOS,20,121
9593,44560,2021,EQUINOS,1725,121
9594,44560,2021,CAPRINOS,109000,121
9595,44560,2021,OVINOS,141700,121
9596,44650,2021,BUFALOS,2,121
9597,44650,2021,EQUINOS,3105,121
9598,44650,2021,CAPRINOS,2725,121
9599,44650,2021,OVINOS,9810,121
9600,44847,2021,EQUINOS,2530,121
9601,44847,2021,CAPRINOS,492680,121
9602,44847,2021,OVINOS,337900,121
9603,44855,2021,EQUINOS,575,121
9604,44855,2021,CAPRINOS,545,121
9605,44855,2021,OVINOS,1199,121
9606,44874,2021,EQUINOS,1035,121
9607,44874,2021,CAPRINOS,221,121
9608,44874,2021,OVINOS,2042,121
9609,47001,2021,BUFALOS,80,121
9610,47001,2021,EQUINOS,698,121
9611,47001,2021,CAPRINOS,66,121
9612,47001,2021,OVINOS,3,121
9613,47030,2021,BUFALOS,1826,121
9614,47030,2021,EQUINOS,1987,121
9615,47030,2021,CAPRINOS,597,121
9616,47030,2021,OVINOS,4651,121
9617,47053,2021,BUFALOS,917,121
9618,47053,2021,EQUINOS,1016,121
9619,47053,2021,CAPRINOS,5,121
9620,47053,2021,OVINOS,1315,121
9621,47058,2021,BUFALOS,2516,121
9622,47058,2021,EQUINOS,5213,121
9623,47058,2021,CAPRINOS,5160,121
9624,47058,2021,OVINOS,23980,121
9625,47161,2021,EQUINOS,724,121
9626,47161,2021,CAPRINOS,31,121
9627,47161,2021,OVINOS,49,121
9628,47170,2021,BUFALOS,30,121
9629,47170,2021,EQUINOS,2992,121
9630,47170,2021,CAPRINOS,2669,121
9631,47170,2021,OVINOS,25599,121
9632,47189,2021,BUFALOS,7,121
9633,47189,2021,EQUINOS,439,121
9634,47205,2021,BUFALOS,530,121
9635,47205,2021,EQUINOS,1437,121
9636,47205,2021,CAPRINOS,65,121
9637,47205,2021,OVINOS,580,121
9638,47245,2021,BUFALOS,134,121
9639,47245,2021,EQUINOS,2686,121
9640,47245,2021,CAPRINOS,242,121
9641,47245,2021,OVINOS,1614,121
9642,47258,2021,BUFALOS,5291,121
9643,47258,2021,EQUINOS,3398,121
9644,47258,2021,CAPRINOS,443,121
9645,47258,2021,OVINOS,4757,121
9646,47268,2021,BUFALOS,904,121
9647,47268,2021,EQUINOS,597,121
9648,47268,2021,CAPRINOS,83,121
9649,47268,2021,OVINOS,821,121
9650,47288,2021,BUFALOS,1619,121
9651,47288,2021,EQUINOS,1210,121
9652,47288,2021,CAPRINOS,289,121
9653,47288,2021,OVINOS,1350,121
9654,47318,2021,BUFALOS,574,121
9655,47318,2021,EQUINOS,2075,121
9656,47318,2021,CAPRINOS,117,121
9657,47318,2021,OVINOS,4001,121
9658,47460,2021,BUFALOS,876,121
9659,47460,2021,EQUINOS,4453,121
9660,47460,2021,CAPRINOS,4681,121
9661,47460,2021,OVINOS,16728,121
9662,47541,2021,EQUINOS,1245,121
9663,47541,2021,CAPRINOS,204,121
9664,47541,2021,OVINOS,354,121
9665,47545,2021,BUFALOS,168,121
9666,47545,2021,EQUINOS,4061,121
9667,47545,2021,CAPRINOS,3251,121
9668,47545,2021,OVINOS,11592,121
9669,47551,2021,BUFALOS,14035,121
9670,47551,2021,EQUINOS,8750,121
9671,47551,2021,CAPRINOS,5616,121
9672,47551,2021,OVINOS,21354,121
9673,47555,2021,BUFALOS,909,121
9674,47555,2021,EQUINOS,4806,121
9675,47555,2021,CAPRINOS,3353,121
9676,47555,2021,OVINOS,17334,121
9677,47570,2021,BUFALOS,172,121
9678,47570,2021,EQUINOS,38,121
9679,47570,2021,OVINOS,4,121
9680,47605,2021,BUFALOS,3605,121
9681,47605,2021,EQUINOS,738,121
9682,47605,2021,OVINOS,220,121
9683,47660,2021,BUFALOS,1633,121
9684,47660,2021,EQUINOS,2339,121
9685,47660,2021,CAPRINOS,1697,121
9686,47660,2021,OVINOS,8604,121
9687,47675,2021,BUFALOS,2557,121
9688,47675,2021,EQUINOS,842,121
9689,47675,2021,CAPRINOS,69,121
9690,47675,2021,OVINOS,2107,121
9691,47692,2021,BUFALOS,137,121
9692,47692,2021,EQUINOS,1683,121
9693,47692,2021,CAPRINOS,374,121
9694,47692,2021,OVINOS,6696,121
9695,47703,2021,BUFALOS,337,121
9696,47703,2021,EQUINOS,3962,121
9697,47703,2021,CAPRINOS,125,121
9698,47703,2021,OVINOS,1751,121
9699,47707,2021,BUFALOS,615,121
9700,47707,2021,EQUINOS,3177,121
9701,47707,2021,CAPRINOS,5727,121
9702,47707,2021,OVINOS,19659,121
9703,47720,2021,BUFALOS,29,121
9704,47720,2021,EQUINOS,1563,121
9705,47720,2021,CAPRINOS,1383,121
9706,47720,2021,OVINOS,4385,121
9707,47745,2021,BUFALOS,3262,121
9708,47745,2021,EQUINOS,375,121
9709,47745,2021,CAPRINOS,18,121
9710,47745,2021,OVINOS,367,121
9711,47798,2021,BUFALOS,15,121
9712,47798,2021,EQUINOS,2100,121
9713,47798,2021,CAPRINOS,1544,121
9714,47798,2021,OVINOS,6892,121
9715,47960,2021,EQUINOS,1961,121
9716,47960,2021,CAPRINOS,1024,121
9717,47960,2021,OVINOS,3838,121
9718,47980,2021,BUFALOS,1018,121
9719,47980,2021,EQUINOS,696,121
9720,47980,2021,CAPRINOS,208,121
9721,47980,2021,OVINOS,1144,121
9722,50001,2021,BUFALOS,207,121
9723,50001,2021,EQUINOS,6000,121
9724,50001,2021,CAPRINOS,185,121
9725,50001,2021,OVINOS,2112,121
9726,50006,2021,BUFALOS,476,121
9727,50006,2021,EQUINOS,2500,121
9728,50006,2021,CAPRINOS,100,121
9729,50006,2021,OVINOS,500,121
9730,50110,2021,BUFALOS,3370,121
9731,50110,2021,EQUINOS,1665,121
9732,50110,2021,CAPRINOS,220,121
9733,50110,2021,OVINOS,390,121
9734,50124,2021,BUFALOS,444,121
9735,50124,2021,EQUINOS,1846,121
9736,50124,2021,CAPRINOS,40,121
9737,50124,2021,OVINOS,700,121
9738,50150,2021,BUFALOS,596,121
9739,50150,2021,EQUINOS,1790,121
9740,50150,2021,CAPRINOS,78,121
9741,50150,2021,OVINOS,164,121
9742,50223,2021,EQUINOS,4030,121
9743,50223,2021,CAPRINOS,22,121
9744,50223,2021,OVINOS,1153,121
9745,50226,2021,BUFALOS,685,121
9746,50226,2021,EQUINOS,4005,121
9747,50226,2021,CAPRINOS,118,121
9748,50226,2021,OVINOS,440,121
9749,50245,2021,EQUINOS,750,121
9750,50245,2021,CAPRINOS,25,121
9751,50245,2021,OVINOS,132,121
9752,50251,2021,EQUINOS,2050,121
9753,50251,2021,CAPRINOS,160,121
9754,50251,2021,OVINOS,700,121
9755,50270,2021,BUFALOS,8,121
9756,50270,2021,EQUINOS,1150,121
9757,50270,2021,CAPRINOS,73,121
9758,50270,2021,OVINOS,230,121
9759,50287,2021,BUFALOS,181,121
9760,50287,2021,EQUINOS,1650,121
9761,50287,2021,CAPRINOS,50,121
9762,50287,2021,OVINOS,548,121
9763,50313,2021,BUFALOS,72,121
9764,50313,2021,EQUINOS,1850,121
9765,50313,2021,CAPRINOS,250,121
9766,50313,2021,OVINOS,950,121
9767,50318,2021,BUFALOS,90,121
9768,50318,2021,EQUINOS,1635,121
9769,50318,2021,CAPRINOS,85,121
9770,50318,2021,OVINOS,470,121
9771,50325,2021,BUFALOS,872,121
9772,50325,2021,EQUINOS,4602,121
9773,50325,2021,CAPRINOS,60,121
9774,50325,2021,OVINOS,1714,121
9775,50330,2021,BUFALOS,83,121
9776,50330,2021,EQUINOS,2702,121
9777,50330,2021,CAPRINOS,108,121
9778,50330,2021,OVINOS,6145,121
9779,50350,2021,BUFALOS,290,121
9780,50350,2021,EQUINOS,4388,121
9781,50350,2021,CAPRINOS,165,121
9782,50350,2021,OVINOS,3214,121
9783,50370,2021,BUFALOS,48,121
9784,50370,2021,EQUINOS,2120,121
9785,50370,2021,CAPRINOS,138,121
9786,50370,2021,OVINOS,2830,121
9787,50400,2021,BUFALOS,67,121
9788,50400,2021,EQUINOS,1800,121
9789,50400,2021,CAPRINOS,50,121
9790,50400,2021,OVINOS,350,121
9791,50450,2021,BUFALOS,211,121
9792,50450,2021,EQUINOS,1420,121
9793,50450,2021,CAPRINOS,144,121
9794,50450,2021,OVINOS,1800,121
9795,50568,2021,BUFALOS,309,121
9796,50568,2021,EQUINOS,4967,121
9797,50568,2021,CAPRINOS,146,121
9798,50568,2021,OVINOS,2162,121
9799,50573,2021,BUFALOS,976,121
9800,50573,2021,EQUINOS,5972,121
9801,50573,2021,CAPRINOS,110,121
9802,50573,2021,OVINOS,1650,121
9803,50577,2021,BUFALOS,276,121
9804,50577,2021,EQUINOS,3569,121
9805,50577,2021,CAPRINOS,320,121
9806,50577,2021,OVINOS,2300,121
9807,50590,2021,BUFALOS,389,121
9808,50590,2021,EQUINOS,3600,121
9809,50590,2021,CAPRINOS,1260,121
9810,50590,2021,OVINOS,2950,121
9811,50606,2021,BUFALOS,5,121
9812,50606,2021,EQUINOS,1461,121
9813,50606,2021,CAPRINOS,63,121
9814,50606,2021,OVINOS,261,121
9815,50680,2021,BUFALOS,1171,121
9816,50680,2021,EQUINOS,2050,121
9817,50680,2021,CAPRINOS,43,121
9818,50680,2021,OVINOS,370,121
9819,50683,2021,BUFALOS,64,121
9820,50683,2021,EQUINOS,2750,121
9821,50683,2021,CAPRINOS,110,121
9822,50683,2021,OVINOS,2328,121
9823,50686,2021,EQUINOS,348,121
9824,50686,2021,OVINOS,53,121
9825,50689,2021,BUFALOS,843,121
9826,50689,2021,EQUINOS,5560,121
9827,50689,2021,CAPRINOS,632,121
9828,50689,2021,OVINOS,1687,121
9829,50711,2021,BUFALOS,46,121
