id,dane_code,year,geographic_area,population,source_id
19974,76100,2013,CENTROS POBLADOS Y RURAL DISPERSO,12181,127
19975,76109,2013,CABECERA MUNICIPAL,232378,127
19976,76109,2013,CENTROS POBLADOS Y RURAL DISPERSO,67526,127
19977,76111,2013,CABECERA MUNICIPAL,110573,127
19978,76111,2013,CENTROS POBLADOS Y RURAL DISPERSO,16105,127
19979,76113,2013,CABECERA MUNICIPAL,12496,127
19980,76113,2013,CENTROS POBLADOS Y RURAL DISPERSO,12132,127
19981,76122,2013,CABECERA MUNICIPAL,24528,127
19982,76122,2013,CENTROS POBLADOS Y RURAL DISPERSO,5619,127
19983,76126,2013,CABECERA MUNICIPAL,10888,127
19984,76126,2013,CENTROS POBLADOS Y RURAL DISPERSO,6462,127
19985,76130,2013,CABECERA MUNICIPAL,22998,127
19986,76130,2013,CENTROS POBLADOS Y RURAL DISPERSO,63014,127
19987,76147,2013,CABECERA MUNICIPAL,130374,127
19988,76147,2013,CENTROS POBLADOS Y RURAL DISPERSO,4380,127
19989,76233,2013,CABECERA MUNICIPAL,10768,127
19990,76233,2013,CENTROS POBLADOS Y RURAL DISPERSO,35854,127
19991,76243,2013,CABECERA MUNICIPAL,2476,127
19992,76243,2013,CENTROS POBLADOS Y RURAL DISPERSO,7202,127
19993,76246,2013,CABECERA MUNICIPAL,3360,127
19994,76246,2013,CENTROS POBLADOS Y RURAL DISPERSO,4461,127
19995,76248,2013,CABECERA MUNICIPAL,35411,127
19996,76248,2013,CENTROS POBLADOS Y RURAL DISPERSO,20218,127
19997,76250,2013,CABECERA MUNICIPAL,5438,127
19998,76250,2013,CENTROS POBLADOS Y RURAL DISPERSO,4314,127
19999,76275,2013,CABECERA MUNICIPAL,40204,127
20000,76275,2013,CENTROS POBLADOS Y RURAL DISPERSO,16178,127
20001,76306,2013,CABECERA MUNICIPAL,9824,127
20002,76306,2013,CENTROS POBLADOS Y RURAL DISPERSO,12139,127
20003,76318,2013,CABECERA MUNICIPAL,19916,127
20004,76318,2013,CENTROS POBLADOS Y RURAL DISPERSO,12855,127
20005,76364,2013,CABECERA MUNICIPAL,111498,127
20006,76364,2013,CENTROS POBLADOS Y RURAL DISPERSO,34029,127
20007,76377,2013,CABECERA MUNICIPAL,2851,127
20008,76377,2013,CENTROS POBLADOS Y RURAL DISPERSO,12869,127
20009,76400,2013,CABECERA MUNICIPAL,25889,127
20010,76400,2013,CENTROS POBLADOS Y RURAL DISPERSO,7083,127
20011,76403,2013,CABECERA MUNICIPAL,9268,127
20012,76403,2013,CENTROS POBLADOS Y RURAL DISPERSO,3688,127
20013,76497,2013,CABECERA MUNICIPAL,9067,127
20014,76497,2013,CENTROS POBLADOS Y RURAL DISPERSO,4005,127
20015,76520,2013,CABECERA MUNICIPAL,269872,127
20016,76520,2013,CENTROS POBLADOS Y RURAL DISPERSO,69526,127
20017,76563,2013,CABECERA MUNICIPAL,40758,127
20018,76563,2013,CENTROS POBLADOS Y RURAL DISPERSO,6289,127
20019,76606,2013,CABECERA MUNICIPAL,9643,127
20020,76606,2013,CENTROS POBLADOS Y RURAL DISPERSO,5621,127
20021,76616,2013,CABECERA MUNICIPAL,6985,127
20022,76616,2013,CENTROS POBLADOS Y RURAL DISPERSO,8945,127
20023,76622,2013,CABECERA MUNICIPAL,26735,127
20024,76622,2013,CENTROS POBLADOS Y RURAL DISPERSO,10249,127
20025,76670,2013,CABECERA MUNICIPAL,7167,127
20026,76670,2013,CENTROS POBLADOS Y RURAL DISPERSO,9370,127
20027,76736,2013,CABECERA MUNICIPAL,33060,127
20028,76736,2013,CENTROS POBLADOS Y RURAL DISPERSO,12031,127
20029,76823,2013,CABECERA MUNICIPAL,10023,127
20030,76823,2013,CENTROS POBLADOS Y RURAL DISPERSO,5128,127
20031,76828,2013,CABECERA MUNICIPAL,8779,127
20032,76828,2013,CENTROS POBLADOS Y RURAL DISPERSO,10892,127
20033,76834,2013,CABECERA MUNICIPAL,169578,127
20034,76834,2013,CENTROS POBLADOS Y RURAL DISPERSO,35766,127
20035,76845,2013,CABECERA MUNICIPAL,2512,127
20036,76845,2013,CENTROS POBLADOS Y RURAL DISPERSO,3111,127
20037,76863,2013,CABECERA MUNICIPAL,4259,127
20038,76863,2013,CENTROS POBLADOS Y RURAL DISPERSO,3897,127
20039,76869,2013,CABECERA MUNICIPAL,7454,127
20040,76869,2013,CENTROS POBLADOS Y RURAL DISPERSO,4906,127
20041,76890,2013,CABECERA MUNICIPAL,8015,127
20042,76890,2013,CENTROS POBLADOS Y RURAL DISPERSO,7816,127
20043,76892,2013,CABECERA MUNICIPAL,88244,127
20044,76892,2013,CENTROS POBLADOS Y RURAL DISPERSO,13584,127
20045,76895,2013,CABECERA MUNICIPAL,31457,127
20046,76895,2013,CENTROS POBLADOS Y RURAL DISPERSO,9841,127
20047,81001,2013,CABECERA MUNICIPAL,66016,127
20048,81001,2013,CENTROS POBLADOS Y RURAL DISPERSO,10782,127
20049,81065,2013,CABECERA MUNICIPAL,12296,127
20050,81065,2013,CENTROS POBLADOS Y RURAL DISPERSO,31410,127
20051,81220,2013,CABECERA MUNICIPAL,2551,127
20052,81220,2013,CENTROS POBLADOS Y RURAL DISPERSO,1455,127
20053,81300,2013,CABECERA MUNICIPAL,8180,127
20054,81300,2013,CENTROS POBLADOS Y RURAL DISPERSO,7894,127
20055,81591,2013,CABECERA MUNICIPAL,2662,127
20056,81591,2013,CENTROS POBLADOS Y RURAL DISPERSO,1422,127
20057,81736,2013,CABECERA MUNICIPAL,38257,127
20058,81736,2013,CENTROS POBLADOS Y RURAL DISPERSO,12627,127
20059,81794,2013,CABECERA MUNICIPAL,24461,127
20060,81794,2013,CENTROS POBLADOS Y RURAL DISPERSO,14516,127
20061,85001,2013,CABECERA MUNICIPAL,129446,127
20062,85001,2013,CENTROS POBLADOS Y RURAL DISPERSO,21764,127
20063,85010,2013,CABECERA MUNICIPAL,24296,127
20064,85010,2013,CENTROS POBLADOS Y RURAL DISPERSO,9665,127
20065,85015,2013,CABECERA MUNICIPAL,1328,127
20066,85015,2013,CENTROS POBLADOS Y RURAL DISPERSO,1144,127
20067,85125,2013,CABECERA MUNICIPAL,4761,127
20068,85125,2013,CENTROS POBLADOS Y RURAL DISPERSO,6863,127
20069,85136,2013,CABECERA MUNICIPAL,580,127
20070,85136,2013,CENTROS POBLADOS Y RURAL DISPERSO,809,127
20071,85139,2013,CABECERA MUNICIPAL,10280,127
20072,85139,2013,CENTROS POBLADOS Y RURAL DISPERSO,5663,127
20073,85162,2013,CABECERA MUNICIPAL,11177,127
20074,85162,2013,CENTROS POBLADOS Y RURAL DISPERSO,4863,127
20075,85225,2013,CABECERA MUNICIPAL,1805,127
20076,85225,2013,CENTROS POBLADOS Y RURAL DISPERSO,6453,127
20077,85230,2013,CABECERA MUNICIPAL,4902,127
20078,85230,2013,CENTROS POBLADOS Y RURAL DISPERSO,6009,127
20079,85250,2013,CABECERA MUNICIPAL,23104,127
20080,85250,2013,CENTROS POBLADOS Y RURAL DISPERSO,9976,127
20081,85263,2013,CABECERA MUNICIPAL,6250,127
20082,85263,2013,CENTROS POBLADOS Y RURAL DISPERSO,4854,127
20083,85279,2013,CABECERA MUNICIPAL,252,127
20084,85279,2013,CENTROS POBLADOS Y RURAL DISPERSO,1386,127
20085,85300,2013,CABECERA MUNICIPAL,1692,127
20086,85300,2013,CENTROS POBLADOS Y RURAL DISPERSO,1772,127
20087,85315,2013,CABECERA MUNICIPAL,922,127
20088,85315,2013,CENTROS POBLADOS Y RURAL DISPERSO,946,127
20089,85325,2013,CABECERA MUNICIPAL,2838,127
20090,85325,2013,CENTROS POBLADOS Y RURAL DISPERSO,5127,127
20091,85400,2013,CABECERA MUNICIPAL,1621,127
20092,85400,2013,CENTROS POBLADOS Y RURAL DISPERSO,5175,127
20093,85410,2013,CABECERA MUNICIPAL,13018,127
20094,85410,2013,CENTROS POBLADOS Y RURAL DISPERSO,8042,127
20095,85430,2013,CABECERA MUNICIPAL,6315,127
20096,85430,2013,CENTROS POBLADOS Y RURAL DISPERSO,5807,127
20097,85440,2013,CABECERA MUNICIPAL,24294,127
20098,85440,2013,CENTROS POBLADOS Y RURAL DISPERSO,7536,127
20099,86001,2013,CABECERA MUNICIPAL,34484,127
20100,86001,2013,CENTROS POBLADOS Y RURAL DISPERSO,15015,127
20101,86219,2013,CABECERA MUNICIPAL,3139,127
20102,86219,2013,CENTROS POBLADOS Y RURAL DISPERSO,1826,127
20103,86320,2013,CABECERA MUNICIPAL,18201,127
20104,86320,2013,CENTROS POBLADOS Y RURAL DISPERSO,16003,127
20105,86568,2013,CABECERA MUNICIPAL,35317,127
20106,86568,2013,CENTROS POBLADOS Y RURAL DISPERSO,23552,127
20107,86569,2013,CABECERA MUNICIPAL,5391,127
20108,86569,2013,CENTROS POBLADOS Y RURAL DISPERSO,9633,127
20109,86571,2013,CABECERA MUNICIPAL,4231,127
20110,86571,2013,CENTROS POBLADOS Y RURAL DISPERSO,27286,127
20111,86573,2013,CABECERA MUNICIPAL,11620,127
20112,86573,2013,CENTROS POBLADOS Y RURAL DISPERSO,13904,127
20113,86749,2013,CABECERA MUNICIPAL,9387,127
20114,86749,2013,CENTROS POBLADOS Y RURAL DISPERSO,4319,127
20115,86755,2013,CABECERA MUNICIPAL,3217,127
20116,86755,2013,CENTROS POBLADOS Y RURAL DISPERSO,2129,127
20117,86757,2013,CABECERA MUNICIPAL,4488,127
20118,86757,2013,CENTROS POBLADOS Y RURAL DISPERSO,12572,127
20119,86760,2013,CABECERA MUNICIPAL,3257,127
20120,86760,2013,CENTROS POBLADOS Y RURAL DISPERSO,3413,127
20121,86865,2013,CABECERA MUNICIPAL,13301,127
20122,86865,2013,CENTROS POBLADOS Y RURAL DISPERSO,18365,127
20123,86885,2013,CABECERA MUNICIPAL,12323,127
20124,86885,2013,CENTROS POBLADOS Y RURAL DISPERSO,9568,127
20125,88001,2013,CABECERA MUNICIPAL,41086,127
20126,88001,2013,CENTROS POBLADOS Y RURAL DISPERSO,14455,127
20127,88564,2013,CABECERA MUNICIPAL,3718,127
20128,88564,2013,CENTROS POBLADOS Y RURAL DISPERSO,2284,127
20129,91001,2013,CABECERA MUNICIPAL,30778,127
20130,91001,2013,CENTROS POBLADOS Y RURAL DISPERSO,12905,127
20131,91263,2013,CABECERA MUNICIPAL,0,127
20132,91263,2013,CENTROS POBLADOS Y RURAL DISPERSO,2396,127
20133,91405,2013,CABECERA MUNICIPAL,0,127
20134,91405,2013,CENTROS POBLADOS Y RURAL DISPERSO,2803,127
20135,91407,2013,CABECERA MUNICIPAL,0,127
20136,91407,2013,CENTROS POBLADOS Y RURAL DISPERSO,3324,127
20137,91430,2013,CABECERA MUNICIPAL,0,127
20138,91430,2013,CENTROS POBLADOS Y RURAL DISPERSO,673,127
20139,91460,2013,CABECERA MUNICIPAL,0,127
20140,91460,2013,CENTROS POBLADOS Y RURAL DISPERSO,1771,127
20141,91530,2013,CABECERA MUNICIPAL,0,127
20142,91530,2013,CENTROS POBLADOS Y RURAL DISPERSO,799,127
20143,91536,2013,CABECERA MUNICIPAL,0,127
20144,91536,2013,CENTROS POBLADOS Y RURAL DISPERSO,1023,127
20145,91540,2013,CABECERA MUNICIPAL,3088,127
20146,91540,2013,CENTROS POBLADOS Y RURAL DISPERSO,5465,127
20147,91669,2013,CABECERA MUNICIPAL,0,127
20148,91669,2013,CENTROS POBLADOS Y RURAL DISPERSO,1567,127
20149,91798,2013,CABECERA MUNICIPAL,0,127
20150,91798,2013,CENTROS POBLADOS Y RURAL DISPERSO,3361,127
20151,94001,2013,CABECERA MUNICIPAL,17126,127
20152,94001,2013,CENTROS POBLADOS Y RURAL DISPERSO,9507,127
20153,94343,2013,CABECERA MUNICIPAL,0,127
20154,94343,2013,CENTROS POBLADOS Y RURAL DISPERSO,6542,127
20155,94343,2013,CABECERA MUNICIPAL,0,127
20156,94343,2013,CENTROS POBLADOS Y RURAL DISPERSO,1030,127
20157,94883,2013,CABECERA MUNICIPAL,0,127
20158,94883,2013,CENTROS POBLADOS Y RURAL DISPERSO,1392,127
20159,94884,2013,CABECERA MUNICIPAL,0,127
20160,94884,2013,CENTROS POBLADOS Y RURAL DISPERSO,1598,127
20161,94885,2013,CABECERA MUNICIPAL,0,127
20162,94885,2013,CENTROS POBLADOS Y RURAL DISPERSO,254,127
20163,94886,2013,CABECERA MUNICIPAL,0,127
20164,94886,2013,CENTROS POBLADOS Y RURAL DISPERSO,769,127
20165,94887,2013,CABECERA MUNICIPAL,0,127
20166,94887,2013,CENTROS POBLADOS Y RURAL DISPERSO,1624,127
20167,94888,2013,CABECERA MUNICIPAL,0,127
20168,94888,2013,CENTROS POBLADOS Y RURAL DISPERSO,796,127
20169,95001,2013,CABECERA MUNICIPAL,33042,127
20170,95001,2013,CENTROS POBLADOS Y RURAL DISPERSO,15725,127
20171,95015,2013,CABECERA MUNICIPAL,3870,127
20172,95015,2013,CENTROS POBLADOS Y RURAL DISPERSO,4551,127
20173,95025,2013,CABECERA MUNICIPAL,2963,127
20174,95025,2013,CENTROS POBLADOS Y RURAL DISPERSO,8745,127
20175,95200,2013,CABECERA MUNICIPAL,1827,127
20176,95200,2013,CENTROS POBLADOS Y RURAL DISPERSO,4369,127
20177,97001,2013,CABECERA MUNICIPAL,8500,127
20178,97001,2013,CENTROS POBLADOS Y RURAL DISPERSO,17263,127
20179,97161,2013,CABECERA MUNICIPAL,1172,127
20180,97161,2013,CENTROS POBLADOS Y RURAL DISPERSO,1414,127
20181,97511,2013,CABECERA MUNICIPAL,0,127
20182,97511,2013,CENTROS POBLADOS Y RURAL DISPERSO,3473,127
20183,97666,2013,CABECERA MUNICIPAL,807,127
20184,97666,2013,CENTROS POBLADOS Y RURAL DISPERSO,1110,127
20185,97777,2013,CABECERA MUNICIPAL,0,127
20186,97777,2013,CENTROS POBLADOS Y RURAL DISPERSO,671,127
20187,97889,2013,CABECERA MUNICIPAL,0,127
20188,97889,2013,CENTROS POBLADOS Y RURAL DISPERSO,943,127
20189,99001,2013,CABECERA MUNICIPAL,14564,127
20190,99001,2013,CENTROS POBLADOS Y RURAL DISPERSO,5572,127
20191,99524,2013,CABECERA MUNICIPAL,5284,127
20192,99524,2013,CENTROS POBLADOS Y RURAL DISPERSO,4300,127
20193,99624,2013,CABECERA MUNICIPAL,2210,127
20194,99624,2013,CENTROS POBLADOS Y RURAL DISPERSO,1556,127
20195,99773,2013,CABECERA MUNICIPAL,2696,127
20196,99773,2013,CENTROS POBLADOS Y RURAL DISPERSO,59875,127
20197,05001,2014,CABECERA MUNICIPAL,2248191,127
20198,05001,2014,CENTROS POBLADOS Y RURAL DISPERSO,45410,127
20199,05002,2014,CABECERA MUNICIPAL,7473,127
20200,05002,2014,CENTROS POBLADOS Y RURAL DISPERSO,13469,127
20201,05004,2014,CABECERA MUNICIPAL,766,127
20202,05004,2014,CENTROS POBLADOS Y RURAL DISPERSO,1895,127
20203,05021,2014,CABECERA MUNICIPAL,2387,127
20204,05021,2014,CENTROS POBLADOS Y RURAL DISPERSO,2287,127
20205,05030,2014,CABECERA MUNICIPAL,13331,127
20206,05030,2014,CENTROS POBLADOS Y RURAL DISPERSO,15557,127
20207,05031,2014,CABECERA MUNICIPAL,13454,127
20208,05031,2014,CENTROS POBLADOS Y RURAL DISPERSO,11299,127
20209,05034,2014,CABECERA MUNICIPAL,19317,127
20210,05034,2014,CENTROS POBLADOS Y RURAL DISPERSO,23076,127
20211,05036,2014,CABECERA MUNICIPAL,2080,127
20212,05036,2014,CENTROS POBLADOS Y RURAL DISPERSO,3705,127
20213,05038,2014,CABECERA MUNICIPAL,2569,127
20214,05038,2014,CENTROS POBLADOS Y RURAL DISPERSO,9017,127
20215,05040,2014,CABECERA MUNICIPAL,6945,127
20216,05040,2014,CENTROS POBLADOS Y RURAL DISPERSO,10438,127
20217,05042,2014,CABECERA MUNICIPAL,15221,127
20218,05042,2014,CENTROS POBLADOS Y RURAL DISPERSO,9854,127
20219,05044,2014,CABECERA MUNICIPAL,1187,127
20220,05044,2014,CENTROS POBLADOS Y RURAL DISPERSO,5718,127
20221,05045,2014,CABECERA MUNICIPAL,89401,127
20222,05045,2014,CENTROS POBLADOS Y RURAL DISPERSO,21687,127
20223,05051,2014,CABECERA MUNICIPAL,9274,127
20224,05051,2014,CENTROS POBLADOS Y RURAL DISPERSO,19639,127
20225,05055,2014,CABECERA MUNICIPAL,3298,127
20226,05055,2014,CENTROS POBLADOS Y RURAL DISPERSO,4940,127
20227,05059,2014,CABECERA MUNICIPAL,1707,127
20228,05059,2014,CENTROS POBLADOS Y RURAL DISPERSO,3680,127
20229,05079,2014,CABECERA MUNICIPAL,20526,127
20230,05079,2014,CENTROS POBLADOS Y RURAL DISPERSO,28343,127
20231,05086,2014,CABECERA MUNICIPAL,1563,127
20232,05086,2014,CENTROS POBLADOS Y RURAL DISPERSO,4362,127
20233,05088,2014,CABECERA MUNICIPAL,456811,127
20234,05088,2014,CENTROS POBLADOS Y RURAL DISPERSO,24225,127
20235,05091,2014,CABECERA MUNICIPAL,3619,127
20236,05091,2014,CENTROS POBLADOS Y RURAL DISPERSO,7013,127
20237,05093,2014,CABECERA MUNICIPAL,4161,127
20238,05093,2014,CENTROS POBLADOS Y RURAL DISPERSO,11282,127
20239,05101,2014,CABECERA MUNICIPAL,15224,127
20240,05101,2014,CENTROS POBLADOS Y RURAL DISPERSO,10961,127
20241,05107,2014,CABECERA MUNICIPAL,2377,127
20242,05107,2014,CENTROS POBLADOS Y RURAL DISPERSO,5758,127
20243,05113,2014,CABECERA MUNICIPAL,2094,127
20244,05113,2014,CENTROS POBLADOS Y RURAL DISPERSO,6940,127
20245,05120,2014,CABECERA MUNICIPAL,4927,127
20246,05120,2014,CENTROS POBLADOS Y RURAL DISPERSO,22576,127
20247,05125,2014,CABECERA MUNICIPAL,1552,127
20248,05125,2014,CENTROS POBLADOS Y RURAL DISPERSO,6548,127
20249,05129,2014,CABECERA MUNICIPAL,59251,127
20250,05129,2014,CENTROS POBLADOS Y RURAL DISPERSO,15278,127
20251,05134,2014,CABECERA MUNICIPAL,2361,127
20252,05134,2014,CENTROS POBLADOS Y RURAL DISPERSO,6960,127
20253,05138,2014,CABECERA MUNICIPAL,5007,127
20254,05138,2014,CENTROS POBLADOS Y RURAL DISPERSO,10902,127
20255,05142,2014,CABECERA MUNICIPAL,2762,127
20256,05142,2014,CENTROS POBLADOS Y RURAL DISPERSO,2014,127
20257,05145,2014,CABECERA MUNICIPAL,2268,127
20258,05145,2014,CENTROS POBLADOS Y RURAL DISPERSO,2859,127
20259,05147,2014,CABECERA MUNICIPAL,29226,127
20260,05147,2014,CENTROS POBLADOS Y RURAL DISPERSO,14143,127
20261,05148,2014,CABECERA MUNICIPAL,31319,127
20262,05148,2014,CENTROS POBLADOS Y RURAL DISPERSO,24145,127
20263,05150,2014,CABECERA MUNICIPAL,2920,127
20264,05150,2014,CENTROS POBLADOS Y RURAL DISPERSO,1010,127
20265,05154,2014,CABECERA MUNICIPAL,69888,127
20266,05154,2014,CENTROS POBLADOS Y RURAL DISPERSO,13584,127
20267,05172,2014,CABECERA MUNICIPAL,42868,127
20268,05172,2014,CENTROS POBLADOS Y RURAL DISPERSO,10009,127
20269,05190,2014,CABECERA MUNICIPAL,8200,127
20270,05190,2014,CENTROS POBLADOS Y RURAL DISPERSO,1418,127
20271,05197,2014,CABECERA MUNICIPAL,5983,127
20272,05197,2014,CENTROS POBLADOS Y RURAL DISPERSO,10451,127
20273,05206,2014,CABECERA MUNICIPAL,1769,127
20274,05206,2014,CENTROS POBLADOS Y RURAL DISPERSO,3150,127
20275,05209,2014,CABECERA MUNICIPAL,7233,127
20276,05209,2014,CENTROS POBLADOS Y RURAL DISPERSO,13951,127
20277,05212,2014,CABECERA MUNICIPAL,57622,127
20278,05212,2014,CENTROS POBLADOS Y RURAL DISPERSO,15179,127
20279,05234,2014,CABECERA MUNICIPAL,8699,127
20280,05234,2014,CENTROS POBLADOS Y RURAL DISPERSO,13871,127
20281,05237,2014,CABECERA MUNICIPAL,11150,127
20282,05237,2014,CENTROS POBLADOS Y RURAL DISPERSO,6766,127
20283,05240,2014,CABECERA MUNICIPAL,2165,127
20284,05240,2014,CENTROS POBLADOS Y RURAL DISPERSO,10296,127
20285,05250,2014,CABECERA MUNICIPAL,30100,127
20286,05250,2014,CENTROS POBLADOS Y RURAL DISPERSO,17461,127
20287,05264,2014,CABECERA MUNICIPAL,5180,127
20288,05264,2014,CENTROS POBLADOS Y RURAL DISPERSO,5285,127
20289,05266,2014,CABECERA MUNICIPAL,198432,127
20290,05266,2014,CENTROS POBLADOS Y RURAL DISPERSO,12160,127
20291,05282,2014,CABECERA MUNICIPAL,8004,127
20292,05282,2014,CENTROS POBLADOS Y RURAL DISPERSO,16109,127
20293,05284,2014,CABECERA MUNICIPAL,8335,127
20294,05284,2014,CENTROS POBLADOS Y RURAL DISPERSO,12812,127
20295,05306,2014,CABECERA MUNICIPAL,1895,127
20296,05306,2014,CENTROS POBLADOS Y RURAL DISPERSO,3431,127
20297,05308,2014,CABECERA MUNICIPAL,26384,127
20298,05308,2014,CENTROS POBLADOS Y RURAL DISPERSO,21593,127
20299,05310,2014,CABECERA MUNICIPAL,4795,127
20300,05310,2014,CENTROS POBLADOS Y RURAL DISPERSO,4901,127
20301,05313,2014,CABECERA MUNICIPAL,5494,127
20302,05313,2014,CENTROS POBLADOS Y RURAL DISPERSO,5731,127
20303,05315,2014,CABECERA MUNICIPAL,2117,127
20304,05315,2014,CENTROS POBLADOS Y RURAL DISPERSO,4363,127
20305,05318,2014,CABECERA MUNICIPAL,16695,127
20306,05318,2014,CENTROS POBLADOS Y RURAL DISPERSO,34297,127
20307,05321,2014,CABECERA MUNICIPAL,5012,127
20308,05321,2014,CENTROS POBLADOS Y RURAL DISPERSO,2795,127
20309,05347,2014,CABECERA MUNICIPAL,2259,127
20310,05347,2014,CENTROS POBLADOS Y RURAL DISPERSO,3451,127
20311,05353,2014,CABECERA MUNICIPAL,3212,127
20312,05353,2014,CENTROS POBLADOS Y RURAL DISPERSO,2162,127
20313,05360,2014,CABECERA MUNICIPAL,232568,127
20314,05360,2014,CENTROS POBLADOS Y RURAL DISPERSO,25410,127
20315,05361,2014,CABECERA MUNICIPAL,6708,127
20316,05361,2014,CENTROS POBLADOS Y RURAL DISPERSO,19725,127
20317,05364,2014,CABECERA MUNICIPAL,7386,127
20318,05364,2014,CENTROS POBLADOS Y RURAL DISPERSO,6801,127
20319,05368,2014,CABECERA MUNICIPAL,7448,127
20320,05368,2014,CENTROS POBLADOS Y RURAL DISPERSO,6335,127
20321,05376,2014,CABECERA MUNICIPAL,50133,127
20322,05376,2014,CENTROS POBLADOS Y RURAL DISPERSO,9885,127
20323,05380,2014,CABECERA MUNICIPAL,55084,127
20324,05380,2014,CENTROS POBLADOS Y RURAL DISPERSO,10951,127
20325,05390,2014,CABECERA MUNICIPAL,6781,127
20326,05390,2014,CENTROS POBLADOS Y RURAL DISPERSO,1848,127
20327,05400,2014,CABECERA MUNICIPAL,11595,127
20328,05400,2014,CENTROS POBLADOS Y RURAL DISPERSO,8810,127
20329,05411,2014,CABECERA MUNICIPAL,2266,127
20330,05411,2014,CENTROS POBLADOS Y RURAL DISPERSO,7840,127
20331,05425,2014,CABECERA MUNICIPAL,3049,127
20332,05425,2014,CENTROS POBLADOS Y RURAL DISPERSO,5277,127
20333,05440,2014,CABECERA MUNICIPAL,40031,127
20334,05440,2014,CENTROS POBLADOS Y RURAL DISPERSO,20237,127
20335,05467,2014,CABECERA MUNICIPAL,1791,127
20336,05467,2014,CENTROS POBLADOS Y RURAL DISPERSO,5190,127
20337,05475,2014,CABECERA MUNICIPAL,1596,127
20338,05475,2014,CENTROS POBLADOS Y RURAL DISPERSO,2884,127
20339,05480,2014,CABECERA MUNICIPAL,4749,127
20340,05480,2014,CENTROS POBLADOS Y RURAL DISPERSO,8636,127
20341,05483,2014,CABECERA MUNICIPAL,3083,127
20342,05483,2014,CENTROS POBLADOS Y RURAL DISPERSO,7737,127
20343,05490,2014,CABECERA MUNICIPAL,10159,127
20344,05490,2014,CENTROS POBLADOS Y RURAL DISPERSO,29910,127
20345,05495,2014,CABECERA MUNICIPAL,12006,127
20346,05495,2014,CENTROS POBLADOS Y RURAL DISPERSO,11816,127
20347,05501,2014,CABECERA MUNICIPAL,216,127
20348,05501,2014,CENTROS POBLADOS Y RURAL DISPERSO,2876,127
20349,05541,2014,CABECERA MUNICIPAL,10070,127
20350,05541,2014,CENTROS POBLADOS Y RURAL DISPERSO,9932,127
20351,05543,2014,CABECERA MUNICIPAL,2107,127
20352,05543,2014,CENTROS POBLADOS Y RURAL DISPERSO,5830,127
20353,05576,2014,CABECERA MUNICIPAL,4332,127
20354,05576,2014,CENTROS POBLADOS Y RURAL DISPERSO,4392,127
20355,05579,2014,CABECERA MUNICIPAL,30912,127
20356,05579,2014,CENTROS POBLADOS Y RURAL DISPERSO,6676,127
20357,05585,2014,CABECERA MUNICIPAL,4278,127
20358,05585,2014,CENTROS POBLADOS Y RURAL DISPERSO,10223,127
20359,05591,2014,CABECERA MUNICIPAL,2762,127
20360,05591,2014,CENTROS POBLADOS Y RURAL DISPERSO,13922,127
20361,05604,2014,CABECERA MUNICIPAL,10557,127
20362,05604,2014,CENTROS POBLADOS Y RURAL DISPERSO,16361,127
20363,05607,2014,CABECERA MUNICIPAL,11378,127
20364,05607,2014,CENTROS POBLADOS Y RURAL DISPERSO,10455,127
20365,05615,2014,CABECERA MUNICIPAL,74824,127
20366,05615,2014,CENTROS POBLADOS Y RURAL DISPERSO,50371,127
20367,05628,2014,CABECERA MUNICIPAL,2773,127
20368,05628,2014,CENTROS POBLADOS Y RURAL DISPERSO,6028,127
20369,05631,2014,CABECERA MUNICIPAL,63241,127
20370,05631,2014,CENTROS POBLADOS Y RURAL DISPERSO,11073,127
20371,05642,2014,CABECERA MUNICIPAL,6633,127
20372,05642,2014,CENTROS POBLADOS Y RURAL DISPERSO,11960,127
20373,05647,2014,CABECERA MUNICIPAL,2657,127
20374,05647,2014,CENTROS POBLADOS Y RURAL DISPERSO,4662,127
20375,05649,2014,CABECERA MUNICIPAL,7521,127
20376,05649,2014,CENTROS POBLADOS Y RURAL DISPERSO,9873,127
20377,05652,2014,CABECERA MUNICIPAL,2404,127
20378,05652,2014,CENTROS POBLADOS Y RURAL DISPERSO,3294,127
20379,05656,2014,CABECERA MUNICIPAL,6130,127
20380,05656,2014,CENTROS POBLADOS Y RURAL DISPERSO,8568,127
20381,05658,2014,CABECERA MUNICIPAL,2313,127
20382,05658,2014,CENTROS POBLADOS Y RURAL DISPERSO,1222,127
20383,05659,2014,CABECERA MUNICIPAL,6315,127
20384,05659,2014,CENTROS POBLADOS Y RURAL DISPERSO,12452,127
20385,05660,2014,CABECERA MUNICIPAL,6890,127
20386,05660,2014,CENTROS POBLADOS Y RURAL DISPERSO,6174,127
20387,05664,2014,CABECERA MUNICIPAL,10808,127
20388,05664,2014,CENTROS POBLADOS Y RURAL DISPERSO,9976,127
20389,05665,2014,CABECERA MUNICIPAL,11406,127
20390,05665,2014,CENTROS POBLADOS Y RURAL DISPERSO,18119,127
20391,05667,2014,CABECERA MUNICIPAL,7751,127
20392,05667,2014,CENTROS POBLADOS Y RURAL DISPERSO,8130,127
20393,05670,2014,CABECERA MUNICIPAL,6172,127
20394,05670,2014,CENTROS POBLADOS Y RURAL DISPERSO,14933,127
20395,05674,2014,CABECERA MUNICIPAL,5132,127
20396,05674,2014,CENTROS POBLADOS Y RURAL DISPERSO,16626,127
20397,05679,2014,CABECERA MUNICIPAL,11462,127
